;Pattern Align;Pattern Align;Pattern Align;Pattern Align;Pattern Align;Pattern Align;2DM Align;2DM Align;2DM Align;2DM Align;2DM Align;2DM Align;2DM Align;2DM Align;P/A;P/A;P/A;P/A;P/A;P/A;P/A;Glue;Glue;Glue;Glue;Glue;Glue;Glue;FM;FM;FM;FM;FM;FM;FM;FM;FM;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond
Unit;1. Matching Number;2. Rows;3. Columns;4. Angles;5. Scores;6. Inspection Time;1. Defect;2. N_Defect;3. Row;4. Column;5. Angle;6. Width;7. Height;8. Inspection Time;1. Defect;2. N_Defect;3. Row;4. Column;5. *area(um);6. *Copper_rect2_len2(um);7. Inspection Time;1. Defect;2. N_Defect;3. *YWidthTop;4. *YWidthBottom;5. *XWidthLeft;6. *XWidthRight;7. Inspection Time;1. Defect;2. N_Defect;3. Row;4. Column;5. *area(um);6. *max_diameter(um);7. *Copper_area(um);8. *Copper_max_diameter(um);9. Inspection Time;1. Defect;2. N_Defect;3. Row;4. Column;5. *area(um);6. *width(um);7. *Copper_area(um);8. Inspection Time
HE_17_9_C1;1;1314.30536008066;1920.6442874453;-0.174725688875068;0.833431193227824;25.9010000008857;"1";0;1441.80977484297;1923.64577207369;0.305589207102958;5.13354846573779;3.48175977490664;45.3999999990629;"1";0;[];[];[];[];4.00720000106958;["1", "1"];[0, 0];0;0;2.4;0;47.5898000004236;"1";0;[];[];[];[];[];[];18.7259000013;"1";0;[];[];[];[];[];7.0144999990589
HE_12_12_C1;1;1302.02326084844;1910.05370945433;-0.158301285185449;0.768558156951798;33.5118000002694;"1";0;1431.07124045265;1915.58375645858;0.172854501075083;5.1387466661823;3.48389823395084;56.7611000005854;"1";0;[];[];[];[];4.91649999821675;["1", "1"];[0, 0];0;0;4;0;64.3010999992839;"1";0;[];[];[];[];[];[];18.5314000009384;"1";0;[];[];[];[];[];1.94610000107787
HE_17_12_C1;1;1299.2325124917;1918.44695233864;-0.140031883042234;0.798449731739368;31.9743000000017;"1";0;1428.10596434211;1917.78462890609;0.202241894499383;5.13543499404844;3.48966310522737;62.405900000158;"1";0;[];[];[];[];4.35819999984233;["1", "1"];[0, 0];0;2.4;5.6;0;63.3828999998514;"1";0;[];[];[];[];[];[];14.1350000012608;"1";0;[];[];[];[];[];2.12409999949159
HE_14_11_C1;1;1316.99687518582;1916.15581582162;0;0.82218258422165;17.8359000019555;"1";0;1444.42433729445;1919.77376949056;0.249029812714136;5.13983378075834;3.47121190755291;78.4038999991026;"1";0;[];[];[];[];4.39819999883184;["1", "1"];[0, 0];0;0;0;0;51.9397999996727;"1";0;[];[];[];[];[];[];15.8273999986704;"1";0;[];[];[];[];[];4.43189999714377
HE_12_11_C1;1;1323.11316745585;1916.73241145557;-0.075179971183529;0.838603398803457;32.9019000018889;"1";0;1446.24731816082;1923.93928186743;0.25607886165689;5.13719023750581;3.47898578824036;49.4728000012401;"1";0;[];[];[];[];10.2215000006254;["1", "1"];[0, 0];10.4;0;0;0;54.7743999995873;"1";0;[];[];[];[];[];[];13.1494999986899;"1";0;[];[];[];[];[];2.8426999997464
HE_10_12_C1;1;1300.07459788927;1921.08784640401;-0.151589175055591;0.78730433239636;43.0746000020008;"1";0;1430.89902445602;1923.83149834997;0.187574840073841;5.14222949382725;3.48236016795394;64.2408999992767;"1";0;[];[];[];[];5.5437000009988;["1", "1"];[0, 0];0;0;0.8;4;54.3266999993648;"1";0;[];[];[];[];[];[];22.0699999990757;"1";0;[];[];[];[];[];2.13929999881657
HE_15_12_C1;1;1298.34690537663;1918.16825948974;-0.103780950709395;0.8060398987258;36.1916000001656;"1";0;1426.86147829916;1919.10941639545;0.221818295323534;5.14850664159983;3.49030094199229;55.8431000026758;"1";0;[];[];[];[];4.6422999985225;["1", "1"];[0, 0];0;0;0;0;40.1902999983577;"1";0;[];[];[];[];[];[];18.5849000008602;"1";0;[];[];[];[];[];1.98440000167466
HE_13_12_C1;1;1288.54668769785;1912.89272046496;-0.169607158838824;0.770002764794299;41.8028000021877;"1";0;1418.98997339232;1918.38440633638;0.185082220560075;5.13432314385959;3.48164544907446;72.7938000018185;"1";0;[];[];[];[];4.89670000024489;["1", "1"];[0, 0];0;0;0;0.8;53.5749000009673;"1";0;[];[];[];[];[];[];16.1425000005693;"1";0;[];[];[];[];[];5.04510000246228
HE_8_12_C1;1;1290.75922207481;1911.72007575216;0;0.767596722265921;19.4856000016443;"1";0;1420.93540563249;1915.8187179812;0.144915346930768;5.14017395697772;3.48097833592519;68.3143999995082;"1";0;[];[];[];[];5.83629999891855;["1", "1"];[0, 0];0;0;0;0;54.0693000002648;"1";0;[];[];[];[];[];[];12.8323999997519;"1";0;[];[];[];[];[];2.75329999931273
HE_17_11_C1;1;1315.23769802076;1925.01175938085;-0.172928715805674;0.827292706827308;30.6696999978158;"1";0;1443.91018056624;1928.46116657818;0.181518361623596;5.1359007333457;3.47955534914346;63.2095000000845;"1";0;[];[];[];[];4.59549999868614;["1", "1"];[0, 0];0;0;2.4;0;43.7951999992947;"1";0;[];[];[];[];[];[];18.5286999985692;"1";0;[];[];[];[];[];3.36199999946984
HE_10_11_C1;1;1317.37251730561;1929.91646370768;-0.0649367227767037;0.840695162668425;34.3366000015521;"1";0;1445.6122445204;1935.92456755701;0.299329584974258;5.13720550779834;3.47895644637721;54.3517000005522;"1";0;[];[];[];[];4.75359999836655;["1", "1"];[0, 0];0;0;2.4;0;47.5560999984737;"1";0;[];[];[];[];[];[];16.4536999982374;"1";0;[];[];[];[];[];1.62030000137747
HE_6_12_C1;1;1294.78707583347;1913.07311857975;-0.12434914421463;0.769879450203092;28.8952000009886;"1";0;1422.53323919295;1917.52951805478;0.161817092287483;5.13616528499898;3.47297267664769;52.9103000008035;"1";0;[];[];[];[];6.66230000206269;["1", "1"];[0, 0];0;0;4;0;70.2187000024423;"1";0;[];[];[];[];[];[];12.9141999968851;"1";0;[];[];[];[];[];3.05669999943348
HE_11_12_C1;1;1291.93626389272;1918.16952313192;-0.217537387002508;0.804899353361776;23.7382000013895;"1";0;1417.8873253591;1924.77037064804;0.247353493887295;5.13905196561417;3.47883529041515;71.7781000021205;"1";0;[];[];[];[];3.1492000016442;["1", "1"];[0, 0];0;0;2.4;0.8;39.3537000018114;"1";0;[];[];[];[];[];[];21.9056999994791;"1";0;[];[];[];[];[];4.11159999930533
HE_15_11_C1;1;1309.49157197417;1930.8917058908;-0.120253999854743;0.821296985062389;31.7854000022635;"1";0;1438.10453363258;1932.22960042445;0.269356564625534;5.13248443011557;3.48264873277433;69.8565000020608;"1";0;[];[];[];[];7.67799999812269;["1", "1"];[0, 0];0;0;0;0;56.9754999996803;"1";0;[];[];[];[];[];[];16.3979000026302;"1";0;[];[];[];[];[];6.25679999939166
HE_13_11_C1;1;1304.30308765261;1926.57829135123;-0.169105782850905;0.827653220276375;27.1928000001935;"1";0;1431.7928299392;1927.82406043142;0.180430553330191;5.1317202337969;3.48152155610887;66.6160000000673;"1";0;[];[];[];[];4.4936999984202;["1", "1"];[0, 0];5.6;0;2.4;0;44.5213000020885;"1";0;[];[];[];[];19771.2;424.278;23.5447999984899;"1";0;[];[];[];[];[];5.01770000118995
HE_9_12_C1;1;1285.38922539795;1935.38437476324;-0.238583394736244;0.800659374661251;22.0524999967893;"1";0;1415.48078924399;1935.3692576352;0.20524485856174;5.1370030885986;3.47778231238343;54.7529999967082;"1";0;[];[];[];[];6.42190000144183;["1", "1"];[0, 0];0;0;0;0;47.9334000010567;"1";0;[];[];[];[];22521.6;410.764;16.7751000008138;"1";0;[];[];[];[];[];6.00440000198432
HE_4_12_C1;1;1302.01935053617;1912.79373578524;-0.0844935853053723;0.781599444460198;30.1306000001205;"1";0;1425.99350515775;1920.33091860854;0.19509361742991;5.13966247181047;3.47543858335729;68.4335000005376;"1";0;[];[];[];[];2.96209999942221;["1", "1"];[0, 0];0;0;2.4;2.4;54.0466999991622;"1";0;[];[];[];[];[];[];18.8072999990254;"1";0;[];[];[];[];[];3.7503999992623
HE_11_11_C1;1;1308.05569986879;1930.63471478529;-0.147139424000153;0.8459128826577;25.5882000019483;"1";0;1431.30831701808;1935.17288132043;0.194613297806616;5.13298297692162;3.4740583583086;68.8891999998305;"1";0;[];[];[];[];3.01449999824399;["1", "1"];[0, 0];0;0;0.8;2.4;51.1805999994976;"1";0;[];[];[];[];[];[];21.8834000006609;"1";0;[];[];[];[];[];3.85599999935948
HE_8_11_C1;1;1308.37493090004;1925.93398666936;-0.169550826101969;0.827172208235794;38.5346000002755;"1";0;1436.91494034085;1928.43259552172;0.195193081462911;5.13737843035539;3.48467361646335;68.7050999986241;"1";0;[];[];[];[];7.23369999832357;["1", "1"];[0, 0];0;0;2.4;4;55.5596999984118;"1";0;[];[];[];[];[];[];19.3421000003582;"1";0;[];[];[];[];[];3.13520000054268
HE_7_12_C1;1;1282.19377952637;1923.49361939679;-0.31409809488766;0.790543583392036;26.396700002806;"1";0;1408.28670783491;1926.44229134004;0.215766884466063;5.13554221077044;3.4711495961903;56.9854999994277;"1";0;[];[];[];[];3.31030000234023;["1", "1"];[0, 0];0;0;0;2.4;43.3434000005946;"1";0;[];[];[];[];[];[];23.415899999236;"1";0;[];[];[];[];[];1.41689999873051
HE_5_12_C1;1;1285.90554124508;1923.13495216361;-0.14817601859119;0.796425879308856;27.289199999359;"1";0;1412.24404359524;1928.03516510724;0.221100490376862;5.13877456676275;3.47615924899647;67.6647999971465;"1";0;[];[];[];[];3.10709999757819;["1", "1"];[0, 0];0;0;4;0.8;38.8517999999749;"1";0;[];[];[];[];[];[];23.7755999987712;"1";0;[];[];[];[];[];1.85879999844474
HE_9_11_C1;1;1300.92870100826;1945.28363313935;-0.201982338180778;0.850664718418699;32.5701000001573;"1";0;1430.67501669891;1950.56183503918;0.184401345112217;5.14484664411759;3.47819233923222;60.4563999986567;"1";0;[];[];[];[];4.11619999795221;["1", "1"];[0, 0];0;0;2.4;0;49.4171000027563;"1";0;[];[];[];[];[];[];16.2459999992279;"1";0;[];[];[];[];[];2.15079999907175
HE_6_11_C1;1;1307.12975752176;1925.89223589078;-0.215072225083164;0.820187284718259;32.0313000011083;"1";0;1433.7792719449;1927.51451787636;0.202066615818668;5.13752194910699;3.47705698475233;61.7858999976306;"1";0;[];[];[];[];7.81579999966198;["1", "1"];[0, 0];0;0;4;0.8;58.7021999999706;"1";0;[];[];[];[];[];[];18.3391999999003;"1";0;[];[];[];[];[];1.66249999892898
HE_4_11_C1;1;1313.23070875909;1924.84711090592;-0.122493928145866;0.818262319718826;29.8221000011836;"1";0;1436.53417148383;1930.14867881184;0.199402886533794;5.13965013179478;3.47890956499229;54.4760000011593;"1";0;[];[];[];[];4.19150000016089;["1", "1"];[0, 0];0;0;0;2.4;46.6770000020915;"1";0;[];[];[];[];[];[];30.2827000014076;"1";0;[];[];[];[];[];2.7347999966878
HE_7_11_C1;1;1290.91466650014;1937.2363222214;-0.204597490630013;0.82820489426274;44.8969999997644;"1";0;1420.89341810177;1938.68787615763;0.198296103383681;5.13914377654752;3.47735734811468;62.7390000008745;"1";0;[];[];[];[];5.47039999946719;["1", "1"];[0, 0];0;4;0;0;47.6144999993267;"1";0;[];[];[];[];[];[];19.0063999980339;"1";0;[];[];[];[];[];1.95130000065546
HE_2_12_C1;1;1298.74528130453;1919.63527472671;0;0.763490536294995;51.4000999974087;"1";0;1427.06903602871;1919.1974250947;0.227387525827032;5.13846446921471;3.47418572805987;50.8718999990379;"1";0;[];[];[];[];3.2234000027529;["1", "1"];[0, 0];0;0;0;0;65.0045999973372;"1";0;[];[];[];[];[];[];32.2745000012219;"1";0;[];[];[];[];[];2.36749999749009
HE_3_12_C1;1;1286.48339062474;1925.74565662423;-0.0899226230140018;0.77794368746342;30.0502999998571;"1";0;1410.49006442834;1930.0323039524;0.204190455195951;5.13971478301432;3.47320963495563;74.35550000082;"1";0;[];[];[];[];4.12319999668398;["1", "1"];[0, 0];0;0;4;0;53.7982000023476;"1";0;[];[];[];[];[];[];17.4838000020827;"1";0;[];[];[];[];[];1.256800002011
HE_2_11_C1;1;1317.06480800359;1926.05598759345;0;0.801309412171776;25.9330000008049;"1";0;1441.83073622053;1932.53805756553;0.269134389175896;5.13982472727613;3.47623778814828;50.937600000907;"1";0;[];[];[];[];6.40410000050906;["1", "1"];[0, 0];0;0;0;0;37.4186000008194;"1";0;[];[];[];[];[];[];18.072699996992;"1";0;[];[];[];[];[];1.98689999888302
HE_5_11_C1;1;1293.70417598541;1937.68312851972;-0.0901779149079245;0.822295158721005;25.5361000017729;"1";0;1420.87981057766;1939.16254027101;0.202688733176573;5.13182399337397;3.47895611918079;46.0996000001614;"1";0;[];[];[];[];4.65530000292347;["1", "1"];[0, 0];0;0;2.4;0;51.1436000015237;"1";0;[];[];[];[];[];[];14.8512000014307;"1";0;[];[];[];[];[];2.24989999696845
HE_1_12_C1;1;1279.40103723537;1927.78342774101;0;0.765406660365159;34.2897999980778;"1";0;1409.23009840839;1927.44626753274;0.224013571004208;5.1374415432425;3.46978137542556;51.5537999999651;"1";0;[];[];[];[];5.47400000141351;["1", "1"];[0, 0];0;0;0;2.4;60.3365999995731;"1";0;[];[];[];[];[];[];16.7940999999701;"1";0;[];[];[];[];[];2.61010000031092
HE_2_13_C1;1;1312.79164749727;1934.35657204207;0;0.743063601963911;23.9784000004875;"1";0;1442.20057855996;1936.74559912187;0.267508563519956;5.13665862532132;3.4883120602314;58.6940000030154;"1";0;[];[];[];[];5.9713999980886;["1", "1"];[0, 0];0;0;0.8;0;35.6724999983271;"1";0;[];[];[];[];[];[];19.7537999993074;"1";0;[];[];[];[];[];1.91759999870555
HE_1_14_C1;1;1284.49219092041;1932.61877924952;-0.0940499697957786;0.777499152442118;25.8341999979166;"1";0;1413.77162828;1935.31016934102;0.261558343491763;5.12897800851834;3.48408868947473;61.9970000007015;"1";0;[];[];[];[];4.1443000009167;["1", "1"];[0, 0];0;0;0;2.4;46.0562000007485;"1";0;[];[];[];[];[];[];19.6087000003899;"1";0;[];[];[];[];[];1.77859999894281
HE_3_11_C1;1;1298.92087424621;1938.91561183854;-0.109989428054435;0.826573775556852;40.4076000013447;"1";0;1422.84633622365;1942.74067370119;0.276490424911377;5.13694247620119;3.48123320149343;60.7998000014049;"1";0;[];[];[];[];3.41399999888381;["1", "1"];[0, 0];0;0;2.4;2.4;53.86659999931;"1";0;[];[];[];[];[];[];16.8878000004042;"1";0;[];[];[];[];[];3.06239999918034
HE_2_14_C1;1;1300.44189408546;1923.78615732355;-0.0739723985197189;0.736581891042675;43.1017000009888;"1";0;1429.78830678162;1927.16402935225;0.261808749770025;5.1378739036742;3.48551165372443;55.6780000006256;"1";0;[];[];[];[];8.29689999955008;["1", "1"];[0, 0];0;0;0;4;50.5615000001853;"1";0;[];[];[];[];[];[];19.9455000001763;"1";0;[];[];[];[];[];1.517500000773
HE_4_13_C1;1;1322.54060208646;1939.50853736187;-0.100105395626108;0.785337192889898;47.2263999981806;"1";0;1442.48044283248;1943.0231431042;0.250705797518487;5.14082943079992;3.48646961489929;52.4299999997311;"1";0;[];[];[];[];4.50830000045244;["1", "1"];[0, 0];0;0;4;0;50.8512000014889;"1";0;[];[];[];[];[];[];18.4444000005897;"1";0;[];[];[];[];[];2.47740000122576
HE_4_14_C1;1;1298.77401454087;1933.72488304135;0;0.752854112524403;26.5616000033333;"1";0;1430.31229814183;1931.54861434319;0.249786468658374;5.14034602777776;3.4898348817625;59.9113999996916;"1";0;[];[];[];[];5.6722000008449;["1", "1"];[0, 0];0;0;5.6;0;51.1449999976321;"1";0;[];[];[];[];[];[];18.4005999981309;"1";0;[];[];[];[];[];2.78869999965536
HE_3_14_C1;1;1289.49279787347;1941.21101676854;-0.231555756637388;0.7790820717114;28.2372000001487;"1";0;1417.065522431;1940.92814166749;0.226954827476632;5.13644755010542;3.48140799070243;57.1791000002122;"1";0;[];[];[];[];6.47279999975581;["1", "1"];[0, 0];0;0;0;0;45.3323000001546;"1";0;[];[];[];[];[];[];17.5185000007332;"1";0;[];[];[];[];[];2.86390000110259
HE_6_14_C1;1;1298.38215290196;1916.1170141708;-0.161318100863259;0.755589692505225;31.5872000028321;"1";0;1425.80009859549;1922.36926200787;0.234326731765245;5.14297418045363;3.47360837803147;55.0935000028403;"1";0;[];[];[];[];4.46440000087023;["1", "1"];[0, 0];0;0;2.4;2.4;44.8183000007703;"1";0;[];[];[];[];[];[];17.8730000006908;"1";0;[];[];[];[];[];2.09430000177235
HE_1_11_C1;1;1303.92213532518;1937.5498630408;-0.102545346833735;0.832183050480182;29.8734999996668;"1";0;1426.97998134386;1941.86250592212;0.271792598624711;5.13576761275241;3.47304367401515;48.417400001199;"1";0;[];[];[];[];3.01529999705963;["1", "1"];[0, 0];0;0;2.4;2.4;64.512900000409;"1";0;[];[];[];[];[];[];26.7432000000554;"1";0;[];[];[];[];[];1.77360000088811
HE_1_13_C1;1;1295.34867116141;1942.45618067883;-0.064195849901026;0.776278383831027;41.1915000004228;"1";0;1425.83091967905;1944.81575801242;0.304612729813486;5.13724595044003;3.48666915283856;56.3458999968134;"1";0;[];[];[];[];3.96659999751137;["1", "1"];[0, 0];0;0;0;0;50.0758000016504;"1";0;[];[];[];[];[];[];22.4576000000525;"1";0;[];[];[];[];[];1.95470000107889
HE_6_13_C1;1;1318.27071264411;1924.15335276504;-0.150592578176407;0.802295732436335;27.3543000002974;"1";0;1440.50210067076;1932.2598312551;0.233197040816993;5.13909095163805;3.48592520934307;66.7881999979727;"1";0;[];[];[];[];4.18929999796092;["1", "1"];[0, 0];0;0;0;0;52.1388999986812;"1";0;[];[];[];[];[];[];18.640599999344;"1";0;[];[];[];[];[];2.0278000010876
HE_5_14_C1;1;1283.3070704193;1931.89409540278;-0.0723006750938977;0.788633549739814;24.9866999984079;"1";0;1414.67512943191;1936.22670725483;0.247854807787123;5.14614989564356;3.4857250333616;52.7328999996826;"1";0;[];[];[];[];3.34550000115996;["1", "1"];[0, 0];0;0;0.8;0.8;63.6684999990393;"1";0;[];[];[];[];29091.2;411.875;16.5210000013758;"1";0;[];[];[];[];[];2.77719999940018
HE_3_13_C1;1;1305.36777249146;1949.07296282797;-0.142903861418507;0.837864886511881;26.9994999980554;"1";0;1430.13367663557;1952.89362031977;0.228950826372233;5.13863948812615;3.48519063335119;57.1985999995377;"1";0;[];[];[];[];4.39990000086254;["1", "1"];[0, 0];0;0;2.4;2.4;41.5969999994559;"1";0;[];[];[];[];[];[];26.6659000008076;"1";0;[];[];[];[];[];2.38510000053793
HE_8_13_C1;1;1314.23353225692;1927.89422483725;-0.162738990510767;0.808509006549627;22.7692999978899;"1";0;1441.84753683083;1929.39258749361;0.214121247278518;5.13951696668752;3.4890889060276;63.247499998397;"1";0;[];[];[];[];6.84910000200034;["1", "1"];[0, 0];13.6;0;4;0;52.2017999974196;"1";0;[];[];[];[];[];[];13.0945999990217;"1";0;[];[];[];[];[];1.08759999784525
HE_5_13_C1;1;1304.76284567777;1940.22255180211;-0.073370959790275;0.834196228307206;24.3501999975706;"1";0;1426.59302541355;1944.77544336734;0.136131046358097;5.13530666060563;3.48309093967815;78.4120000025723;"1";0;[];[];[];[];5.03810000009253;["1", "1"];[0, 0];0;0;0;2.4;52.2141000001284;"1";0;[];[];[];[];23480;417.661;22.2247000019706;"1";0;[];[];[];[];[];5.12769999841112
HE_7_14_C1;1;1286.19863700666;1926.81208919968;-0.0790000066094997;0.770958763945885;26.82950000235;"1";0;1412.95047490878;1929.15734604363;0.227548527851633;5.13580582483827;3.47060123187174;58.721900000819;"1";0;[];[];[];[];4.81819999913569;["1", "1"];[0, 0];0;2.4;4;0;58.0499999996391;"1";0;[];[];[];[];[];[];21.8945000015083;"1";0;[];[];[];[];[];1.69169999935548
HE_7_13_C1;1;1286.81261618644;1936.11157406766;0;0.547290719122088;34.2516000018804;"1";0;1425.63104768556;1940.44193700679;0.168038436578055;5.13659484546989;3.48417263404632;62.7133999987564;"1";0;[];[];[];[];4.86219999947934;["1", "1"];[0, 0];0;12;0;0;56.9462999992538;"1";0;[];[];[];[];[];[];15.3477999992901;"1";0;[];[];[];[];[];1.52689999958966
HE_8_14_C1;1;1303.71462561801;1914.02049484433;-0.196682819087861;0.749833265225845;20.1725000006263;"1";0;1428.34219512001;1919.8944603699;0.235102876722119;5.13771746636483;3.47746259720975;63.5985000008077;"1";0;[];[];[];[];4.859699998633;["1", "1"];[0, 0];0;0;0;4;45.847400000639;"1";0;[];[];[];[];[];[];19.5428000006359;"1";0;[];[];[];[];[];2.72620000032475
HE_9_13_C1;1;1297.92523651879;1933.62295883608;-0.071498458481364;0.797610236389033;42.7889000020514;"1";0;1427.57343739618;1938.31457824013;0.241605217427981;5.13792815086228;3.48867185101804;67.4955000031332;"1";0;[];[];[];[];6.55539999934263;["1", "1"];[0, 0];0;0;0;2.4;49.36589999852;"1";0;[];[];[];[];[];[];14.0250000004016;"1";0;[];[];[];[];[];3.7555999988399
HE_10_13_C1;1;1315.4680697211;1922.13318086859;-0.149444591417981;0.782539464450736;25.1072999999451;"1";0;1443.69289980525;1926.16474729338;0.253275827154816;5.14340261740926;3.4858335283499;63.0968000004941;"1";0;[];[];[];[];3.77700000171899;["1", "1"];[0, 0];0;0;2.4;0;47.3908999993;"1";0;[];[];[];[];[];[];27.0176000012725;"1";0;[];[];[];[];[];2.82659999720636
HE_10_14_C1;1;1299.02068288672;1909.78508046855;-0.0889735197981195;0.75364802797273;33.1149000012374;"1";0;1427.70256061003;1913.36340327441;0.275389543249268;5.13955918861773;3.48428187673236;70.1270999998087;"1";0;[];[];[];[];7.53919999988284;["1", "1"];[0, 0];0;0;0;0;58.9547999989009;"1";0;[];[];[];[];[];[];14.1880999981367;"1";0;[];[];[];[];[];2.70329999693786
HE_12_13_C1;1;1320.87463525023;1918.4320531654;-0.154662981112642;0.773512024318677;27.3440000019036;"1";0;1446.61909572762;1924.97335714863;0.236259685484037;5.13921006779338;3.48862318602525;72.645600001124;"1";0;[];[];[];[];6.9273000008252;["1", "1"];[0, 0];18.4;0;0;4;60.7813999995415;"1";0;[];[];[];[];[];[];15.2753000002122;"1";0;[];[];[];[];[];1.69710000045598
HE_9_14_C1;1;1286.26843150779;1920.64074358108;-0.0740078242982387;0.766398612629104;43.3561999998346;"1";0;1413.83353467994;1927.46207599621;0.240012766846842;5.12923219220713;3.47844723491391;72.4837999987358;"1";0;[];[];[];[];5.11849999747938;["1", "1"];[0, 0];0;0;0;0;67.2425000011572;"1";0;[];[];[];[];[];[];19.7643999999855;"1";0;[];[];[];[];[];1.57440000111819
HE_11_14_C1;1;1290.86495341897;1923.77697891104;-0.101956558032098;0.773516019108939;25.468700001511;"1";0;1415.64943614702;1923.95192017327;0.186047473003231;5.13577912846031;3.4793121394068;63.1854000021121;"1";0;[];[];[];[];3.72550000247429;["1", "1"];[0, 0];0;0;4;0;43.2099999998172;"1";0;[];[];[];[];[];[];17.3082999972394;"1";0;[];[];[];[];[];1.68639999901643
HE_11_13_C1;1;1305.41355606962;1934.95673965951;-0.232728119158842;0.799907830185049;21.6995999981009;"1";0;1434.46947611185;1935.97369164678;0.223757347169166;5.13971960150879;3.48735812763282;78.1281999989005;"1";0;[];[];[];[];5.13350000255741;["1", "1"];[0, 0];0;0;4;0;46.7876000002434;"1";0;[];[];[];[];21355.2;419.813;23.8255000003846;"1";0;[];[];[];[];[];3.94880000021658
HE_12_14_C1;1;1304.27444557518;1911.81427939246;-0.080187458648917;0.763995189635324;40.7034000018029;"1";0;1430.72253975409;1913.76663075508;0.1763390005322;5.13807889808578;3.48100062425434;74.2790000003879;"1";0;[];[];[];[];3.97040000098059;["1", "1"];[0, 0];0;0;2.4;2.4;39.2251999983273;"1";0;[];[];[];[];[];[];19.9333000018669;"1";0;[];[];[];[];[];1.31089999922551
HE_13_14_C1;1;1293.82613770353;1922.86325860624;-0.201387693551422;0.763154973912975;23.9110999973491;"1";0;1419.60116149946;1922.84314340046;0.164494006676365;5.13802824134247;3.47791091922489;62.9831000005652;"1";0;[];[];[];[];4.67459999708808;["1", "1"];[0, 0];0;0;4;0;44.0338000007614;"1";0;[];[];[];[];[];[];20.5486000013479;"1";0;[];[];[];[];[];2.36729999960517
HE_14_13_C1;1;1320.91770224687;1919.01620526395;-0.0535540009830677;0.784602675388584;54.8878000008699;"1";0;1449.61537599308;1922.15031387597;0.248981374940059;5.14810109620931;3.48765187036976;45.8042999998725;"1";0;[];[];[];[];5.01710000025923;["1", "1"];[0, 0];0;0;0;0.8;41.2708000003477;"1";0;[];[];[];[];[];[];23.1839999978547;"1";0;[];[];[];[];[];4.72100000115461
HE_13_13_C1;1;1309.44797548493;1924.7921613201;-0.18635739837538;0.816676715426581;66.997400001128;"1";0;1434.13830334919;1932.39414450138;0.236740458385111;5.13324914139537;3.48647318106882;53.6046000015631;"1";0;[];[];[];[];3.48579999990761;["1", "1"];[0, 0];0;0;0;0;51.8594999994093;"1";0;[];[];[];[];17571.2;414.181;15.1876000018092;"1";0;[];[];[];[];[];3.33639999735169
HE_14_14_C1;1;1311.7051413604;1908.1552803312;0;0.719529179227436;52.0166999995126;"1";0;1438.17433203569;1911.20939488516;0.284114746520702;5.14421002167877;3.48587737422066;49.182099999598;"1";0;[];[];[];[];6.45160000203759;["1", "1"];[0, 0];0;0;0.8;0;48.7730999993801;"1";0;[];[];[];[];[];[];23.2328999991296;"1";0;[];[];[];[];[];3.08270000095945
HE_16_13_C1;1;1325.34874083479;1929.49152956758;-0.139302887867749;0.788280960382906;36.6071999997075;"1";0;1454.16107722261;1930.91428590121;0.222637551619482;5.13740451665242;3.48706779284585;51.9820000008622;"1";0;[];[];[];[];4.85509999998612;["1", "1"];[0, 0];0;0;2.4;0;48.6698999993678;"1";0;[];[];[];[];16195.2;415.289;19.2760999998427;"1";0;[];[];[];[];[];4.57960000130697
HE_15_13_C1;1;1309.52753693061;1941.87697424815;-0.230333977463697;0.817750659123448;21.4661000027263;"1";0;1439.57433529053;1941.27722444002;0.256854321899728;5.13396134650657;3.4849872404281;41.9382000000041;"1";0;[];[];[];[];7.96559999798774;["1", "1"];[0, 0];0;0;0;0.8;49.335700001393;"1";0;[];[];[];[];[];[];21.8841999994766;"1";0;[];[];[];[];[];1.56079999942449
HE_15_14_C1;1;1301.10221993739;1926.72387830867;-0.101280559990916;0.746960094190257;24.8293000004196;"1";0;1429.74552828476;1930.31665942287;0.236954527489729;5.13578003355657;3.48464613391363;54.9648000014713;"1";0;[];[];[];[];5.26570000147331;["1", "1"];[0, 0];0;0;4;0;51.2171999980637;"1";0;[];[];[];[];[];[];14.031700000487;"1";0;[];[];[];[];[];2.30220000230474
HE_17_14_C1;1;1309.74408812936;1917.86962090777;-0.286471440907771;0.773863434885016;27.0924000033119;"1";0;1433.58077040341;1923.27874084627;0.205709436800324;5.13532914335939;3.47983154133772;61.2820999995165;"1";0;[];[];[];[];5.33709999945131;["1", "1"];[0, 0];0;0;0;0;39.3583000004583;"1";0;[];[];[];[];[];[];21.058999998786;"1";0;[];[];[];[];[];2.05379999897559
HE_16_14_C1;1;1312.69408011487;1910.9876486077;-0.0646775670663907;0.735394063079156;30.5385999999999;"1";0;1442.30033292644;1918.1523570493;0.151351377916677;5.13826271110186;3.48378352184332;52.5085999979638;"1";0;[];[];[];[];5.91010000061942;["1", "1"];[0, 0];0;0;0;0;39.8558999986562;"1";0;[];[];[];[];[];[];15.8071000005293;"1";0;[];[];[];[];[];4.04750000234344
