;PCB;PCB;PCB;PCB;PCB;PCB;PCB;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM)
HE_3_14_L;"1";1;2989796;2989796;7653877.76;7653877.76;-1.458794904656;"1";0;1259.31022790195;1934.77100493827;0.333873596461405;4028.52515418161;1987.41670126336;1394.38933271926;1932.23699072951;0.262499384788103;5072.50352639771;3428.34027205225;1326.84978031061;1933.50399783389;1.55203904364818;-216.126567707692;4.05442273402223;216.164593800219;0.0713742116733017;95.835399999487;"1";0;0;0;0;0;0;[0.549431535093347, 0.549693101292857, 0.526041219886783, 0.556607134755374, 0.525896790277731, 0.511724635804929, 0.519514749372478, 0.530426135871967, 0.473246297053395];[25.6, 26.4, 26.4, 26.4, 26.4, 24.8, 25.6, 25.6, 25.6];[54.4, 56, 54.4, 56, 56, 52.8, 54.4, 54.4, 54.4];3.61890000203857;"1";0;0;0;0;0;0;0;0;0;1.4843999997538;"1";1;32959;32959;84375.04;84375.04;-4.86709097674757;5.6;2956.12357171031;-2142.77836099396;-278.863771473841;8.88340000165044;"FM";"1";0;0;0;0;0;54.2269999968994;"FM";"1";0;0;0;0;0;0;0;13.8049000015599
HE_6_13_L;"1";1;2990876;2990876;7656642.56;7656642.56;-1.46121067202665;"1";0;1269.73260995978;1923.52677386178;0.324234455714077;4028.16146481697;1987.79033216691;1400.73304495079;1930.46377772569;0.221333694436994;5079.02393927868;3426.69827367419;1335.23282745528;1926.99527579373;-1.51789168826247;-209.60069598562;-11.0992061822646;209.89436423004;0.102900761277083;81.2354999980016;"1";0;0;0;0;0;0;[0.483922744035428, 0.490037476351938, 0.512808685352367, 0.499911553300004, 0.443734957302347, 0.41538015552698, 0.449954467595192, 0.497468491566157, 0.536544074982174];[25.6, 25.6, 25.6, 25.6, 24.8, 25.6, 25.6, 25.6, 25.6];[51.2, 52.8, 54.4, 54.4, 52.8, 52.8, 52.8, 51.2, 54.4];3.46250000075088;"1";0;0;0;0;0;0;0;0;0;4.14479999744799;"1";1;33342;33342;85355.52;85355.52;-4.78213765814271;5.6;2937.52336392538;-2169.12741887109;-273.996304862153;7.65440000031958;"FM";"1";0;0;0;0;0;50.4374999982247;"FM";"1";0;0;0;0;0;0;0;12.5760999981139
HE_5_13_L;"1";1;2988434;2988434;7650391.04;7650391.04;-1.38316948968504;"1";0;1256.20653845633;1940.0671825807;0.395722251380565;4028.33295217253;1987.41266515348;1387.50720320291;1942.06101726638;0.207269006648151;5073.62621533266;3426.0708742106;1321.85687082962;1941.06409992354;-1.5556122341892;-210.081063594523;-3.19013549709453;210.105283716273;0.188453244732414;89.3746000001556;"1";0;0;0;0;0;0;[0.52806855443993, 0.484231202456411, 0.481613002719684, 0.426525830552088, 0.50621782212966, 0.495484023130814, 0.428612529546988, 0.474531331217911, 0.481389554171367];[25.6, 25.6, 24.8, 23.2, 24.8, 24.8, 25.6, 24.8, 24];[52.8, 52.8, 51.2, 52.8, 51.2, 51.2, 51.2, 51.2, 51.2];2.76369999846793;"1";0;0;0;0;0;0;0;0;0;3.46839999838267;"1";1;33565;33565;85926.4;85926.4;-4.46966594882559;5.6;2954.76969462238;-2153.61124981379;-256.092994701043;9.26519999848097;"FM";"1";0;0;0;0;0;68.9817000020412;"FM";"1";0;0;0;0;0;0;0;14.5903000011458
HE_5_14_L;"1";1;2987816;2987816;7648808.96;7648808.96;-1.44229236690248;"1";0;1255.31359893054;1930.21626819458;0.34597929055369;4027.23020130717;1987.14982610162;1391.2168234103;1930.06663964456;0.247125139055927;5076.12289719807;3427.84248072933;1323.26521117042;1930.14145391957;1.56969533386308;-217.445159167613;0.239405680036725;217.445290959607;0.0988541514977624;88.680500000919;"1";0;0;0;0;0;0;[0.531501882617946, 0.522147329085473, 0.415702870338283, 0.675045766179356, 0.408696436949325, 0.68328102122726, 0.724380812584467, 0.513335492404795, 0.510764528048413];[24.8, 24.8, 24, 22.4, 23.2, 21.6, 23.2, 24.8, 24.8];[49.6, 52.8, 54.4, 54.4, 52.8, 51.2, 52.8, 51.2, 51.2];3.54009999864502;"1";0;0;0;0;0;0;0;0;0;3.1133000011323;"1";1;32390;32390;82918.4;82918.4;-4.77142109418405;5.6;2946.27472676752;-2120.0832849645;-273.382290976439;8.836799999699;"FM";"1";0;0;0;0;0;56.3321999979962;"FM";"1";0;0;0;0;0;0;0;17.0550000002549
HE_6_14_L;"1";1;2989670;2989670;7653555.2;7653555.2;-1.46544115960574;"1";0;1270.32435267456;1915.5964178429;0.318023440315328;4027.62820957523;1987.2526110458;1405.66767155625;1919.12320583563;0.250702865689428;5081.87674890565;3425.96225150761;1337.9960121154;1917.35981183926;-1.54474413530773;-216.549310210703;-5.64286078837395;216.622818813273;0.0673205746259001;83.316799999011;"1";0;0;0;0;0;0;[0.50865951241629, 0.524828458866232, 0.497853907465768, 0.512870643877971, 0.512370760426588, 0.48774606837306, 0.433351750869835, 0.503569763613065, 0.557197783762257];[24.8, 25.6, 24.8, 25.6, 24.8, 24.8, 24.8, 24.8, 25.6];[51.2, 54.4, 52.8, 52.8, 52.8, 52.8, 52.8, 51.2, 54.4];1.83979999928852;"1";0;0;0;0;0;0;0;0;0;1.53910000153701;"1";1;32232;32232;82513.92;82513.92;-4.67968533460605;5.6;2917.46070985356;-2139.9746835443;-268.126219122193;7.58760000098846;"FM";"1";0;0;0;0;0;60.4137000009359;"FM";"1";0;0;0;0;0;0;0;16.6930000013963
HE_7_13_L;"1";1;2989400;2989400;7652864;7652864;-1.49663307686402;"1";0;1251.2587639318;1947.41953614895;0.283135657038846;4028.81001747925;1987.69987549585;1387.36082424147;1948.91503426364;0.225789536257131;5073.8913306801;3425.67273067426;1319.30979408664;1948.1672852063;-1.5598087052405;-217.763296495466;-2.39279698349892;217.776442201577;0.0573461207817149;91.8954999979178;"1";0;0;0;0;0;0;[0.508243893470923, 0.512011291860968, 0.487686463843601, 0.518817926002587, 0.507085300511041, 0.517674556951218, 0.478842836513251, 0.519661560522273, 0.522982894036123];[25.6, 26.4, 25.6, 25.6, 25.6, 25.6, 25.6, 26.4, 26.4];[54.4, 56, 54.4, 54.4, 54.4, 54.4, 54.4, 52.8, 56];1.73179999910644;"1";0;0;0;0;0;0;0;0;0;1.59160000112024;"1";1;34709;34709;88855.04;88855.04;-5.33711735206303;5.6;2997.69401596128;-2174.3667636636;-305.794299039249;12.3309000009613;"FM";"1";0;0;0;0;0;67.4233000027016;"FM";"1";0;0;0;0;0;0;0;13.7020000001939
HE_8_13_L;"1";1;2992315;2992315;7660326.4;7660326.4;-1.48794396350634;"1";0;1266.84354365409;1937.97858748012;0.300250327918053;4029.20670341645;1987.94732862057;1402.57849925269;1939.13181960646;0.232825557983968;5079.08833019451;3426.34401980652;1334.71102145339;1938.55520354329;-1.56230032535173;-217.175928957758;-1.84517140213902;217.183767294355;0.0674247699340855;96.6661999991629;"1";0;0;0;0;0;0;[0.517169030134759, 0.52361834332116, 0.490429899451543, 0.502774428014741, 0.500085956582792, 0.48269105492185, 0.501093486009264, 0.495588704333628, 0.505998624022882];[24.8, 24.8, 24.8, 24.8, 24.8, 24.8, 24.8, 24.8, 24];[56, 54.4, 56, 57.6, 57.6, 54.4, 56, 64, 56];3.95570000182488;"1";0;0;0;0;0;0;0;0;0;2.93330000204151;"1";1;34386;34386;88028.16;88028.16;-4.6200981494659;5.6;2954.9203047752;-2191.66888850113;-264.712124900598;9.9067000010109;"FM";"1";0;0;0;0;0;57.0903999978327;"FM";"1";0;0;0;0;0;0;0;9.8281999999017
HE_7_14_L;"1";1;2988412;2988412;7650334.72;7650334.72;-1.41163038938151;"1";0;1259.80146708555;1936.58488962596;0.386427125491426;4028.24256877184;1987.57786036408;1394.01404348734;1937.72706391762;0.253041707260541;5071.44011944531;3422.98267780722;1326.90775528644;1937.15597677179;-1.5622863439741;-214.740122242861;-1.82747886665711;214.747898196669;0.133385418230885;99.4811999989906;"1";0;0;0;0;0;0;[0.50285651982317, 0.511193103396614, 0.528116916180522, 0.477874800728732, 0.461406923735123, 0.478945811582977, 0.462262239383897, 0.480641585352126, 0.533788165166672];[24.8, 24.8, 26.4, 24, 24, 23.2, 24, 23.2, 26.4];[52.8, 56, 56, 54.4, 56, 56, 54.4, 52.8, 54.4];2.73889999880339;"1";0;0;0;0;0;0;0;0;0;2.25240000145277;"1";1;33941;33941;86888.96;86888.96;-5.52385374355747;5.6;2986.63322824902;-2169.86592027342;-316.493506153383;9.26940000135801;"FM";"1";0;0;0;0;0;56.5754999988712;"FM";"1";0;0;0;0;0;0;0;17.3021000009612
HE_8_14_L;"1";1;2990952;2990952;7656837.12;7656837.12;-1.54788765451129;"1";0;1275.79122967155;1926.58241086161;0.228604897778033;4029.03918712066;1987.12875214016;1408.1361194871;1929.35349917948;0.233110200177146;5077.25389133848;3424.7931362122;1341.96367457932;1927.96795502054;-1.54986100042842;-211.751823704873;-4.43374130859374;211.798236310719;-0.00450530239911306;87.9557999978715;"1";0;0;0;0;0;0;[0.519714428898041, 0.534547200396673, 0.490753574942956, 0.520952301151876, 0.504293082809016, 0.516113256215326, 0.467221738901574, 0.491886280123934, 0.500915060941009];[22.4, 24.8, 23.2, 24, 23.2, 24, 24, 24, 23.2];[56, 57.6, 56, 57.6, 57.6, 56, 56, 56, 56];1.99760000032256;"1";0;0;0;0;0;0;0;0;0;1.66399999943678;"1";1;32619;32619;83504.64;83504.64;-4.89965268585154;5.6;2909.66349673503;-2170.42160703884;-280.729419979231;8.13660000130767;"FM";"1";0;0;0;0;0;48.777500000142;"FM";"1";0;0;0;0;0;0;0;15.1274999989255
HE_10_13_L;"1";1;2991269;2991269;7657648.64;7657648.64;-1.49725867750004;"1";0;1269.42675452975;1923.31769509515;0.288289011801687;4029.00276414934;1987.83449732236;1404.60797102026;1926.42269711826;0.260784123878322;5082.57604072591;3426.18662256015;1337.01736277501;1924.87019610671;-1.54783118246955;-216.289946384817;-4.9680032369728;216.34699434776;0.027504887923365;77.7899999993679;"1";0;0;0;0;0;0;[0.558810198650917, 0.530193857719768, 0.447936968597412, 0.454768491230391, 0.469215682808328, 0.489970510598374, 0.449772129127756, 0.471536105764145, 0.512023805538053];[26.4, 26.4, 24, 24.8, 24, 25.6, 24.8, 24.8, 25.6];[59.2, 57.6, 56, 54.4, 54.4, 54.4, 54.4, 54.4, 56];3.30010000106995;"1";0;0;0;0;0;0;0;0;0;1.4065000032133;"1";1;33484;33484;85719.04;85719.04;-4.96065752188243;5.6;2941.46701708279;-2172.49045514275;-284.224739613689;11.3562999977148;"FM";"1";0;0;0;0;0;53.8009000010788;"FM";"1";0;0;0;0;0;0;0;12.0433999982197
HE_9_14_L;"1";1;2988128;2988128;7649607.68;7649607.68;-1.45828537265873;"1";0;1260.77169422987;1921.28207354909;0.334658436369241;4028.43015020446;1987.82676607756;1394.02764492541;1925.83150983213;0.244435759562362;5068.21623918418;3423.0596112202;1327.39966957764;1923.55679169061;-1.53666899576264;-213.209521112854;-7.27909805286181;213.33374126386;0.0902226768068784;81.5236999987974;"1";0;0;0;0;0;0;[0.505359849718242, 0.466549184051828, 0.449993466253554, 0.439914789288509, 0.476270791575278, 0.45457534650191, 0.464397138252551, 0.531247375199453, 0.470167082589379];[24.8, 25.6, 23.2, 23.2, 24, 24, 24, 25.6, 23.2];[52.8, 52.8, 52.8, 54.4, 54.4, 54.4, 52.8, 51.2, 54.4];3.98769999810611;"1";0;0;0;0;0;0;0;0;0;1.7299000028288;"1";1;33340;33340;85350.4;85350.4;-5.38656373190067;5.6;2957.52307138572;-2154.80513497301;-308.627367916147;9.93050000033691;"FM";"1";0;0;0;0;0;66.4393999977619;"FM";"1";0;0;0;0;0;0;0;17.7861999982269
HE_10_14_L;"1";1;2990934;2990934;7656791.04;7656791.04;-1.48935980876191;"1";0;1272.54308418809;1910.31598543769;0.296120619176018;4029.12862439783;1987.69908536686;1407.75732108582;1912.2066188352;0.254330622418604;5080.11130472607;3423.77912406077;1340.15020263695;1911.26130213644;-1.5568147354882;-216.34277903636;-3.02501343602162;216.363926631644;0.0417899967574134;77.8105000026699;"1";0;0;0;0;0;0;[0.569805052290231, 0.466857480639536, 0.478807514439967, 0.454382649465216, 0.468115906625637, 0.476289545914021, 0.433511753995757, 0.543792476195164, 0.543310001541639];[27.2, 23.2, 24, 22.4, 24, 26.4, 23.2, 26.4, 26.4];[57.6, 54.4, 56, 56, 57.6, 54.4, 56, 54.4, 56];2.86400000186404;"1";0;0;0;0;0;0;0;0;0;2.46289999995497;"1";1;32096;32096;82165.76;82165.76;-4.86476941207327;5.6;2915.9889332004;-2139.4240777667;-278.730755616137;6.79799999852548;"FM";"1";0;0;0;0;0;130.385899999965;"FM";"1";0;0;0;0;0;0;0;10.2868999965722
HE_9_13_L;"1";1;2988161;2988161;7649692.16;7649692.16;-1.42477497177149;"1";0;1251.54515142056;1934.2712750648;0.372239861734321;4028.45793819639;1988.16096893429;1389.50998768311;1936.36647010057;0.262142329354216;5077.13238138561;3425.17501254078;1320.52756955183;1935.31887258268;-1.55561105173082;-220.743738020079;-3.3523120572303;220.769191399539;0.110097532380105;94.0378999985114;"1";0;0;0;0;0;0;[0.490053712887285, 0.483657172391793, 0.463976734275415, 0.451614340624485, 0.48374236176944, 0.49905214041054, 0.499681328207824, 0.499298830866778, 0.474417357161482];[25.6, 24.8, 25.6, 24, 25.6, 25.6, 26.4, 25.6, 24.8];[52.8, 54.4, 54.4, 52.8, 52.8, 54.4, 52.8, 54.4, 54.4];2.95819999882951;"1";0;0;0;0;0;0;0;0;0;1.70239999715704;"1";1;35071;35071;89781.76;89781.76;-5.567525023031;5.6;2988.37585469476;-2183.58192238602;-318.995686153153;10.8258000000205;"FM";"1";0;0;0;0;0;65.25160000092;"FM";"1";0;0;0;0;0;0;0;12.1651000008569
HE_11_13_L;"1";1;2989366;2989366;7652776.96;7652776.96;-1.49485356544333;"1";0;1261.39002448657;1934.94574292041;0.287476634458118;4028.79655548969;1987.72500694603;1396.95963135702;1936.78691741454;0.238701686741284;5075.40074249161;3424.90510058505;1329.1748279218;1935.86633016747;-1.5572161346625;-216.911370992711;-2.94587919061123;216.931374102833;0.048774947716834;84.850599996571;"1";0;0;0;0;0;0;[0.563898702143159, 0.536632018043503, 0.520303284080452, 0.512532283292986, 0.51262572011256, 0.477453658961441, 0.51330112338187, 0.538777800887013, 0.521036307254818];[27.2, 27.2, 26.4, 24, 26.4, 24.8, 27.2, 26.4, 25.6];[57.6, 56, 54.4, 57.6, 56, 56, 57.6, 56, 57.6];3.56679999822518;"1";0;0;0;0;0;0;0;0;0;3.20889999784413;"1";1;33963;33963;86945.28;86945.28;-4.8123606559176;5.6;2955.83518534876;-2171.91498984189;-275.727955078887;7.49889999860898;"FM";"1";0;0;0;0;0;96.3563000004797;"FM";"1";0;0;0;0;0;0;0;11.4158999967913
HE_12_13_L;"1";1;2992583;2992583;7661012.48;7661012.48;-1.47706238547651;"1";0;1275.58968330141;1921.937798005;0.306724831799033;4029.30159780373;1988.04958332017;1409.51013599954;1926.45615327096;0.254632079642303;5075.24432893105;3426.39874548835;1342.54990965048;1924.19697563798;-1.53707002218559;-214.272724317017;-7.22936842552735;214.394645814835;0.05209275215673;98.4269000000495;"1";0;0;0;0;0;0;[0.545527510081067, 0.514366167006337, 0.507612306814428, 0.488392937824166, 0.514193368434307, 0.516256415857058, 0.481893706730596, 0.510774644837134, 0.481254535115576];[24, 24.8, 24.8, 23.2, 24.8, 24, 24.8, 24.8, 24.8];[57.6, 56, 57.6, 56, 56, 57.6, 56, 59.2, 56];3.6634000025515;"1";0;0;0;0;0;0;0;0;0;2.23810000170488;"1";1;33539;33539;85859.84;85859.84;-5.13870423282088;5.6;2934.36899132353;-2188.73092220996;-294.426064706648;7.33009999748901;"FM";"1";0;0;0;0;0;49.6841999993194;"FM";"1";0;0;0;0;0;0;0;10.2169000019785
HE_11_14_L;"1";1;2989225;2989225;7652416;7652416;-1.51970860965542;"1";0;1265.81294252468;1923.92035455885;0.26377416802856;4028.89418366823;1987.42158674937;1398.43001355094;1923.67795061915;0.204984405765854;5070.54988205399;3423.5553984156;1332.12147803781;1923.799152589;1.56896848013933;-212.187313642018;0.38784630352784;212.187668103901;0.0587897622627058;92.971199999738;"1";0;0;0;0;0;0;[0.535899519023928, 0.577505998276131, 0.512082512349775, 0.529284461472606, 0.543573917922892, 0.538351482705547, 0.538942381686809, 0.52209442888456, 0.504819338085329];[23.2, 27.2, 24.8, 24.8, 26.4, 23.2, 27.2, 23.2, 23.2];[59.2, 59.2, 57.6, 57.6, 56, 57.6, 57.6, 56, 54.4];3.73279999985243;"1";0;0;0;0;0;0;0;0;0;2.81420000101207;"1";1;32564;32564;83363.84;83363.84;-4.88156437338532;5.6;2927.00031937108;-2145.82542685174;-279.693036016403;7.86320000042906;"FM";"1";0;0;0;0;0;112.75569999998;"FM";"1";0;0;0;0;0;0;0;9.24319999830914
HE_12_14_L;"1";1;2991645;2991645;7658611.2;7658611.2;-1.45409636577126;"1";0;1278.74684343313;1914.62982770876;0.331205528579384;4029.41667923326;1987.43776818974;1411.75730333333;1914.77281071688;0.2258678865583;5076.35646393949;3424.79382180118;1345.25207338323;1914.70131921282;-1.56972135153991;-212.816735840323;-0.22877281299734;212.816858802891;0.105337642021084;98.6007999999856;"1";0;0;0;0;0;0;[0.548209099624429, 0.522149638256259, 0.475288096466517, 0.51450278890258, 0.551134888590902, 0.526481373504062, 0.504744899816742, 0.523160482241605, 0.481075262805586];[22.4, 21.6, 22.4, 21.6, 22.4, 22.4, 21.6, 22.4, 21.6];[57.6, 59.2, 56, 59.2, 57.6, 59.2, 56, 60.8, 57.6];1.89309999768739;"1";0;0;0;0;0;0;0;0;0;3.31630000073346;"1";1;32313;32313;82721.28;82721.28;-4.86857508233686;5.6;2902.68233837774;-2163.90931204159;-278.948804460459;6.92850000268663;"FM";"1";0;0;0;0;0;100.220000000263;"FM";"1";0;0;0;0;0;0;0;9.36899999942398
HE_14_13_L;"1";1;2992337;2992337;7660382.72;7660382.72;-1.42953172248044;"1";0;1273.23602473362;1924.36499737676;0.357080011575689;4029.10425071124;1988.16420768768;1408.76292469575;1926.15589872474;0.250558785779026;5085.97442675295;3424.51359183181;1340.99947471468;1925.26044805075;-1.55758273512117;-216.843039939401;-2.86544215677313;216.861971606168;0.106521225796663;79.992899998615;"1";0;0;0;0;0;0;[0.537426317678013, 0.466166576795662, 0.447859880941557, 0.496947293634895, 0.496952867839291, 0.497569223832891, 0.481621286445983, 0.522466989850175, 0.446177074448543];[25.6, 23.2, 24, 24.8, 24.8, 25.6, 24.8, 26.4, 22.4];[54.4, 52.8, 54.4, 52.8, 52.8, 54.4, 52.8, 56, 54.4];2.3462000026484;"1";0;0;0;0;0;0;0;0;0;4.28690000262577;"1";1;33762;33762;86430.72;86430.72;-5.31912075004459;5.6;2961.82595817783;-2185.90145133582;-304.763169698016;5.56780000260915;"FM";"72";1;0;11.3137084989848;81.92;81.92;86.6552000006777;"FM";"1";1;0;0;0;11.3137084989848;81.92;81.92;13.014000000112
HE_13_13_L;"1";1;2990578;2990578;7655879.68;7655879.68;-1.47825571202625;"1";0;1261.28151318583;1928.34356015032;0.317343729988362;4029.04783947089;1988.36090989256;1395.55688513863;1935.16516637148;0.250723548899472;5072.63672870778;3425.19730951192;1328.41919916223;1931.7543632609;-1.5200368581087;-214.840595124486;-10.914569953856;215.117663502375;0.0666201810888905;85.8424999969429;"1";0;0;0;0;0;0;[0.564944333067364, 0.509943714497653, 0.514915932169055, 0.528651896428144, 0.493218105432975, 0.525378849049719, 0.498088082304075, 0.510542185661203, 0.531033197041537];[26.4, 25.6, 26.4, 26.4, 26.4, 26.4, 26.4, 25.6, 25.6];[54.4, 54.4, 54.4, 54.4, 54.4, 54.4, 54.4, 52.8, 52.8];3.25659999725758;"1";0;0;0;0;0;0;0;0;0;3.27839999954449;"1";1;33753;33753;86407.68;86407.68;-4.97517184895303;5.6;2953.11060942731;-2166.44873048322;-285.056349297307;8.41750000108732;"FM";"1";0;0;0;0;0;90.2349999996659;"FM";"1";0;0;0;0;0;0;0;14.3023999989964
HE_13_14_L;"1";1;2988523;2988523;7650618.88;7650618.88;-1.51220939723172;"1";0;1264.20547157485;1926.71667116929;0.274293209432108;4028.51638442244;1987.13587125069;1399.47354286355;1924.58846363674;0.224153624492238;5074.01194980139;3423.94520147582;1331.8395072192;1925.65256740301;1.55506436628045;-216.428914061913;3.40513205208554;216.455699315844;0.0501395849398693;85.6619000005594;"1";0;0;0;0;0;0;[0.493158623277898, 0.498761871961162, 0.471784664619527, 0.504074840851178, 0.476790120948546, 0.504895012015485, 0.475069291165654, 0.558120358516405, 0.530881585832448];[21.6, 23.2, 23.2, 22.4, 21.6, 22.4, 23.2, 25.6, 26.4];[54.4, 54.4, 51.2, 54.4, 56, 57.6, 52.8, 56, 56];3.86059999800636;"1";0;0;0;0;0;0;0;0;0;3.91870000021299;"1";1;32554;32554;83338.24;83338.24;-4.75683506290745;4.8;2933.55222706887;-2141.46651102783;-272.546572944444;8.47880000219448;"FM";"1";0;0;0;0;0;107.208699999319;"FM";"1";0;0;0;0;0;0;0;13.5205000005953
HE_14_14_L;"1";1;2991395;2991395;7657971.2;7657971.2;-1.43277433851133;"1";0;1283.089918794;1913.087962883;0.351289893581798;4028.99524896055;1987.41391763673;1415.60974292462;1914.85973818359;0.275059761713496;5077.36501932285;3424.15452944282;1349.34983085931;1913.9738505333;-1.55742723463874;-212.031718608989;-2.83484048095088;212.050668513056;0.0762301318683022;83.3184000002802;"1";0;0;0;0;0;0;[0.523537684532468, 0.488176900285048, 0.501250782234755, 0.477355400054594, 0.482562688615983, 0.507018207444534, 0.442958417774219, 0.506407318313374, 0.535315815290192];[22.4, 22.4, 26.4, 22.4, 23.2, 25.6, 22.4, 26.4, 26.4];[56, 56, 56, 56, 57.6, 57.6, 54.4, 56, 54.4];3.93650000114576;"1";0;0;0;0;0;0;0;0;0;1.31089999922551;"1";1;32356;32356;82831.36;82831.36;-5.0021607495158;5.6;2923.58709358388;-2164.93034985783;-286.602699393252;8.52979999763193;"FM";"1";0;0;0;0;0;61.4461000004667;"FM";"1";0;0;0;0;0;0;0;14.4615999997768
HE_15_13_L;"1";1;2986857;2986857;7646353.92;7646353.92;-1.52076295500722;"1";0;1256.52855217316;1937.17180404747;0.269207769692429;4028.22470820145;1987.85207783694;1395.16919995499;1935.48180825638;0.238878737624892;5072.09578444979;3423.24967665724;1325.84887606407;1936.32680615193;1.55860717361364;-221.82503645092;2.70399326574116;221.841516349022;0.0303290320675368;99.6551999996882;"1";0;0;0;0;0;0;[0.530359234996345, 0.484560403981874, 0.484302326764554, 0.479539283130108, 0.456542022376291, 0.471629436777962, 0.480635120415179, 0.478695571609349, 0.50987306974427];[25.6, 25.6, 24, 25.6, 24.8, 25.6, 24.8, 26.4, 24.8];[54.4, 52.8, 51.2, 52.8, 54.4, 54.4, 52.8, 54.4, 51.2];2.3098999990907;"1";0;0;0;0;0;0;0;0;0;1.40230000033625;"1";1;35810;35810;91673.6;91673.6;-4.82893769120894;5.6;2962.87861491204;-2208.8581736945;-276.67774923792;5.97910000215052;"FM";"1";0;0;0;0;0;44.3363999984285;"FM";"1";0;0;0;0;0;0;0;10.7410000018717
HE_15_14_L;"1";1;2986568;2986568;7645614.08;7645614.08;-1.48340801748486;"1";0;1269.48849618131;1920.2199581409;0.315608986178667;4028.15922961228;1987.53093466655;1403.04098610611;1923.85106056496;0.24868397971391;5073.17221804113;3422.28270648901;1336.26474114371;1922.03550935293;-1.54361444425337;-213.683983879676;-5.80976387849696;213.762948901379;0.0669250064647568;71.8860000015411;"1";0;0;0;0;0;0;[0.558730211678386, 0.539984368131311, 0.545264606137132, 0.495259156655121, 0.511756256506184, 0.476910078948978, 0.496750120909797, 0.487985381655154, 0.505129083795626];[25.6, 25.6, 25.6, 25.6, 25.6, 24.8, 25.6, 24.8, 24.8];[52.8, 52.8, 54.4, 54.4, 54.4, 52.8, 54.4, 54.4, 52.8];6.79049999962444;"1";0;0;0;0;0;0;0;0;0;2.55730000208132;"1";1;34662;34662;88734.72;88734.72;-4.49479415311572;5.6;2922.7376146789;-2202.57069990191;-257.53273475361;7.52639999700477;"FM";"1";0;0;0;0;0;45.9779000011622;"FM";"1";0;0;0;0;0;0;0;11.9695000030333
HE_16_14_L;"1";1;2989026;2989026;7651906.56;7651906.56;-1.47244904053651;"1";0;1280.6150569668;1906.39437055272;0.301728054063941;4028.70007689813;1987.23028358083;1416.57031238557;1912.88396039039;0.201717622205814;5079.69207499527;3423.61408052537;1348.59268467618;1909.63916547155;-1.5230992534052;-217.528408670023;-10.3833437402605;217.776083181191;0.100010431858127;67.6540999993449;"1";0;0;0;0;0;0;[0.505188440464858, 0.468184040134761, 0.44395905978447, 0.44546766587869, 0.478852040969739, 0.442980639786298, 0.431368993765014, 0.428690484890439, 0.437383412318671];[24.8, 24.8, 23.2, 24, 24, 23.2, 24.8, 24, 23.2];[52.8, 54.4, 54.4, 52.8, 52.8, 54.4, 54.4, 52.8, 52.8];3.16910000037751;"1";0;0;0;0;0;0;0;0;0;1.76640000063344;"1";1;33811;33811;86556.16;86556.16;-5.29155766852151;5.6;2929.73860577918;-2198.78363846086;-303.183921456369;7.09970000025351;"FM";"1";0;0;0;0;0;49.6539999985544;"FM";"1";0;0;0;0;0;0;0;11.4882000016223
HE_16_13_L;"1";1;2989682;2989682;7653585.92;7653585.92;-1.51251877658706;"1";0;1273.4340599218;1925.01135842529;0.28073139022645;4028.57532114859;1987.99906156154;1409.68803425103;1926.36772869947;0.215505263611381;5076.47230216128;3423.92782885759;1341.56104708642;1925.68954356238;-1.56084193478771;-218.00635892676;-2.17019243868926;218.017160489087;0.0652261266150693;68.0957999975362;"1";0;0;0;0;0;0;[0.509430132332971, 0.459232443197519, 0.530044717586465, 0.470334902111519, 0.494172075870276, 0.475961276051647, 0.488485710384362, 0.469329318057914, 0.474047209368509];[24.8, 25.6, 25.6, 24.8, 24.8, 24.8, 24.8, 24, 24.8];[52.8, 52.8, 56, 52.8, 54.4, 52.8, 52.8, 51.2, 54.4];2.61289999980363;"1";0;0;0;0;0;0;0;0;0;3.82270000045537;"1";1;35279;35279;90314.24;90314.24;-5.47338991314856;5.6;2966.96518608804;-2223.44828368151;-313.602141652889;7.34899999952177;"FM";"1";0;0;0;0;0;48.9239000016823;"FM";"1";0;0;0;0;0;0;0;14.6760000025097
