;PCB;PCB;PCB;PCB;PCB;PCB;PCB;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM)
Unit;1. Defect;2. *N_Defect;3. Total Area;4. Areas;5. Total Area (um);6. Areas (um);7. Angle (deg);1. Defect;2. N_Defect;3. Row 1;4. Column 1;5. Angle 1;6. Width 1;7. Height 1;8. *Row 2;9. *Column 2;10. Angle 2;11. Width 2;12. Height 2;13. Center X;14. Center Y;15. Orientation;16. *Row Difference;17. *Column Difference;18. Distance;19. *Angle Difference;20. Inspection Time;1. Defect;2. *N_Defect;3. Total Area;4. Areas;5. Total Area (um);6. Areas (um);7. Angle (deg);8. *circularity;9. *inner_radius (um);10. *width (um);11. Inspection Time;1. Defect;2. *N_Defect;3. Total Area;4. Areas;5. Total Area (um);6. Areas (um);7. Angle (deg);8. *contlength;9. *inner_radius;10. *bulkiness;11. Inspection Time;1. Defect;2. *N_Defect;3. Total Area;4. Areas;5. Total Area (um);6. Areas (um);7. Angle (deg);8. *inner_radius (um);9. Offset X;10. Offset Y;11. Offset Theta;12. Inspection Time;1. Defect_Name;2. Defect;3. N_Defect;4. *Diameter FAIL (um)(FM);5. Diameter ALL (um)(FM);6. Area ALL (um2)(FM);7. *Cummulative Area (um2)(FM);8. Inspection Time;1. Defect_Name;2. Defect;3. N_Defect;4. *Diameter FAIL PD (um)(FM);5. *Diameter FAIL Non-Act (um)(FM);6. *Area FAIL (um)(FM);7. Diameter ALL (um)(FM);8. Area ALL (um2)(FM);9. *Cummulative Area (um2)(FM);10. Inspection Time
HE_2_5_L;"1";1;2985086;2985086;7641820.16;7641820.16;-1.32580098174322;"1";0;1279.07154033729;1897.50322418419;0.441233718300363;4029.36296228942;1986.62091574761;1409.69206222774;1897.18476817572;0.286444488788895;5082.06286797358;3432.52752312357;1344.38180128251;1897.34399617995;1.56835830730992;-208.992835024727;0.509529613548148;208.993456146598;0.154789229511468;114.862500002346;"1";0;0;0;0;0;0;[0.693616445026493, 0.715033866049767, 0.722244517343266, 0.694222464996914, 0.672754982122696, 0.663422417173933, 0.680579719344533, 0.634140212433603, 0.665858740263595];[23.2, 24.8, 24.8, 23.2, 23.2, 21.6, 22.4, 22.4, 24];[62.4, 64, 64, 64, 64, 62.4, 64, 62.4, 62.4];24.6762999995553;"1";0;0;0;0;0;0;0;0;0;3.63669999933336;"1";1;33577;33577;85957.12;85957.12;-5.22720474980932;5.6;2877.63762099056;-2204.48669029395;-299.496770814812;12.1791999990819;"FM";"1";0;0;0;0;0;137.928000000102;"FM";"1";0;0;0;0;0;0;0;10.8719999989262
HE_1_6_L;"1";1;2982140;2982140;7634278.4;7634278.4;-1.14763205599713;"1";0;1270.85686089413;1897.05917668222;0.640554647441968;4029.5996631424;1987.0289865794;1402.51379998031;1897.30432462603;0.458508705385848;5077.84958409375;3435.92900412345;1336.68533043722;1897.18175065412;-1.56893430826255;-210.651102537893;-0.392236710093857;210.65146771401;0.182045942056121;114.077500002168;"1";0;0;0;0;0;0;[0.756403780756115, 0.749547971467497, 0.736326088262032, 0.701553264564183, 0.747868015602829, 0.72955468335448, 0.682382672218834, 0.758365847691307, 0.709600739705232];[24, 23.2, 25.6, 23.2, 24.8, 23.2, 24, 25.6, 24];[62.4, 64, 62.4, 60.8, 64, 62.4, 62.4, 65.6, 64];4.31039999966742;"1";0;0;0;0;0;0;0;0;0;6.91480000023148;"1";1;33178;33178;84935.68;84935.68;-5.06468262878712;5.6;2881.5270359877;-2180.84518656941;-290.184939202725;9.51650000206428;"FM";"1";0;0;0;0;0;199.995099999796;"FM";"1";0;0;0;0;0;0;0;10.7883999990008
HE_3_5_L;"1";1;2992989;2992989;7662051.84;7662051.84;-1.30850739732943;"1";0;1256.43705997678;1896.47249105006;0.470418380736512;4029.29697107969;1987.37053179752;1387.96830322664;1897.27541671335;0.299146779775002;5074.83759544904;3428.53337256881;1322.20268160171;1896.87395388171;-1.56469195440255;-210.449989199773;-1.28468106125802;210.453910297751;0.171271600961509;175.325100000919;"1";0;0;0;0;0;0;[0.670109592251264, 0.712344300308201, 0.726673250155657, 0.721338683001741, 0.698909539333964, 0.718468564780282, 0.692596240857398, 0.618198044527935, 0.667933992083273];[26.4, 30.4, 30.4, 29.6, 30.4, 29.6, 29.6, 26.4, 25.6];[62.4, 62.4, 65.6, 62.4, 64, 62.4, 62.4, 62.4, 64];3.22079999750713;"1";0;0;0;0;0;0;0;0;0;5.55470000108471;"1";1;32442;32442;83051.52;83051.52;-4.58247892418316;5.6;2867.87586461994;-2134.73383885087;-262.556702063345;10.0652000000991;"FM";"1";0;0;0;0;0;154.359599997406;"FM";"1";0;0;0;0;0;0;0;12.4789000001329
HE_4_5_L;"1";1;2993893;2993893;7664366.08;7664366.08;-1.76590644229461;"1";0;1268.75852190152;1891.31144543862;0.00339420788652248;4029.35015014022;1987.38301591627;1400.17374050563;1888.75908661249;-0.153418267455776;5078.58328754878;3430.06554578822;1334.46613120357;1890.03526602555;1.55137667362103;-210.264349766578;4.08377412182163;210.304003751331;0.156812475342299;188.213800000085;"1";0;0;0;0;0;0;[0.712075533163828, 0.710963689370165, 0.681629314834555, 0.700760898881749, 0.72375396944757, 0.699427241703563, 0.688121150225306, 0.664797888238541, 0.633136090346676];[25.6, 26.4, 25.6, 25.6, 25.6, 26.4, 25.6, 26.4, 25.6];[65.6, 64, 64, 64, 65.6, 64, 65.6, 62.4, 62.4];4.11390000226675;"1";0;0;0;0;0;0;0;0;0;4.61820000055013;"1";1;30261;30261;77468.16;77468.16;-4.89785770240236;5.6;2755.75131026734;-2119.72928852318;-280.626575003298;15.4924999987998;"FM";"1";0;0;0;0;0;145.873700002994;"FM";"1";0;0;0;0;0;0;0;10.8728999985033
HE_3_6_L;"1";1;2992837;2992837;7661662.72;7661662.72;-1.4151411461384;"1";0;1262.69755310594;1886.16209539534;0.370496507168061;4029.05125670153;1987.39764223828;1394.68925041536;1887.10978673265;0.229971211082649;5074.6801653035;3431.45128182529;1328.69340176065;1886.63594106399;-1.56361651872971;-211.186715695059;-1.51630613971101;211.192159111968;0.140525296085411;117.328700001963;"1";0;0;0;0;0;0;[0.72053841475703, 0.713829451840838, 0.715452625038208, 0.708518053679342, 0.686821876058101, 0.707847771139966, 0.715420066863446, 0.682088547714654, 0.634525332795746];[24.8, 24.8, 25.6, 24.8, 24.8, 24.8, 24.8, 24.8, 24.8];[62.4, 64, 65.6, 64, 62.4, 62.4, 62.4, 62.4, 64];3.3651000012469;"1";0;0;0;0;0;0;0;0;0;2.07949999821722;"1";1;30968;30968;79278.08;79278.08;-5.1624089160439;5.6;2836.49692585895;-2118.60723327306;-295.784243010021;8.89970000207541;"FM";"1";0;0;0;0;0;111.97539999921;"FM";"1";0;0;0;0;0;0;0;11.1279000011564
HE_4_6_L;"1";1;2993190;2993190;7662566.4;7662566.4;-1.40124297217286;"1";0;1267.22793264818;1878.10035708747;0.376567591214369;4029.43800986758;1987.218951645;1401.2484176969;1876.15977213065;0.230007462835463;5083.03661627201;3431.81443807148;1334.23817517254;1877.13006460906;1.55631757490958;-214.432776077951;3.10493593092178;214.455254269118;0.146560128378906;137.397800001054;"1";0;0;0;0;0;0;[0.731594808541259, 0.72806840723312, 0.7271821312444, 0.707761560387627, 0.716326226263139, 0.68617620672457, 0.709210408603789, 0.678957243839877, 0.723195178528144];[23.2, 24, 24, 23.2, 24.8, 24, 24.8, 24.8, 27.2];[64, 65.6, 67.2, 62.4, 67.2, 65.6, 64, 62.4, 67.2];3.01580000086688;"1";0;0;0;0;0;0;0;0;0;2.27489999815589;"1";1;31134;31134;79703.04;79703.04;-4.87065357315929;5.6;2822.43016637759;-2119.08478191045;-279.067893212341;9.49830000172369;"FM";"1";0;0;0;0;0;104.60779999994;"FM";"1";0;0;0;0;0;0;0;16.3861000000907
HE_5_6_L;"1";1;2992345;2992345;7660403.2;7660403.2;-1.48123840615104;"1";0;1261.59999608873;1893.29965305051;0.306357315415166;4028.69695299987;1987.21096879507;1394.41806149476;1892.19353605179;0.159135371571422;5074.6476157985;3429.89435580126;1328.00902879174;1892.74659455115;1.56246845795993;-212.508904649639;1.76978719795952;212.516273970055;0.147221943843743;120.828200000688;"1";0;0;0;0;0;0;[0.713292741716965, 0.727242642102167, 0.717537696796099, 0.734540177383259, 0.729907305241846, 0.707187030854695, 0.654965333764389, 0.732796048682709, 0.678737373690356];[29.6, 28.8, 29.6, 29.6, 28.8, 29.6, 28, 28.8, 28.8];[62.4, 60.8, 62.4, 62.4, 60.8, 60.8, 60.8, 62.4, 60.8];3.14249999792082;"1";0;0;0;0;0;0;0;0;0;3.10600000011618;"1";1;31802;31802;81413.12;81413.12;-4.84124591019964;5.6;2870.88691277278;-2120.72951386705;-277.38295823941;28.6317999998573;"FM";"1";0;0;0;0;0;124.704100002418;"FM";"1";0;0;0;0;0;0;0;30.7490999985021
HE_6_5_L;"1";1;2993663;2993663;7663777.28;7663777.28;-1.83844757144972;"1";0;1270.4292394253;1894.28381335803;-0.0549378128374159;4029.0037849807;1987.58409469255;1402.62494022334;1893.03688646158;-0.200419196741648;5081.97011816365;3431.17065710086;1336.52708982432;1893.6603499098;1.561364174986;-211.513121276861;1.99508303432012;211.522530309643;0.145481383904232;158.645799998339;"1";0;0;0;0;0;0;[0.662560418136166, 0.690572924894622, 0.671405855403691, 0.656997766859062, 0.690127687230871, 0.68960492057188, 0.672780360184426, 0.651109899693288, 0.702076189733648];[29.6, 30.4, 29.6, 29.6, 29.6, 30.4, 29.6, 28.8, 28.8];[65.6, 64, 64, 62.4, 60.8, 62.4, 65.6, 65.6, 64];2.77160000041476;"1";0;0;0;0;0;0;0;0;0;1.45720000000438;"1";1;33016;33016;84520.96;84520.96;-5.83604517512768;5.6;2888.97232856797;-2170.31572570875;-334.380757582503;17.9881000003661;"FM";"1";0;0;0;0;0;185.963300002186;"FM";"1";0;0;0;0;0;0;0;12.885299998743
HE_6_6_L;"1";1;2992888;2992888;7661793.28;7661793.28;-1.32215643532588;"1";0;1273.52273123164;1880.84783732726;0.459186939089275;4029.33020112553;1987.38301287015;1405.59315987821;1881.03694827649;0.297022715487365;5082.04750986637;3430.85171079562;1339.55794555493;1880.94239280188;-1.56936443305516;-211.312685834512;-0.302577518767066;211.312902463977;0.16216422360191;162.735800000519;"1";0;0;0;0;0;0;[0.662504562922251, 0.66225524826867, 0.646368193797519, 0.629951550327473, 0.628914481047836, 0.673546871664821, 0.730197455946535, 0.692676558480966, 0.662583171930608];[24.8, 24.8, 25.6, 25.6, 25.6, 24.8, 24.8, 25.6, 24.8];[64, 65.6, 64, 60.8, 62.4, 64, 65.6, 64, 62.4];3.35769999946933;"1";0;0;0;0;0;0;0;0;0;1.58659999942756;"1";1;31841;31841;81512.96;81512.96;-4.69328917433067;5.6;2847.4943374894;-2141.78946641123;-268.905661723586;21.7677000000549;"FM";"1";0;0;0;0;0;91.2262000019837;"FM";"1";0;0;0;0;0;0;0;12.831100000767
HE_5_5_L;"1";1;2992149;2992149;7659901.44;7659901.44;-1.69325447500387;"1";0;1257.40269556712;1903.29325517263;0.077817013209278;4028.74988058945;1987.30449261556;1389.61920842029;1901.6444267853;-0.0502717315025137;5074.61967243594;3427.92052118088;1323.51095199371;1902.46884097896;1.5583263040588;-211.546420565067;2.63812541972766;211.562869520203;0.128088744711792;107.481099999859;"1";0;0;0;0;0;0;[0.666611098917993, 0.677669778782787, 0.650005752493839, 0.684493619720228, 0.686623076359946, 0.678386882427923, 0.665697309513005, 0.688633399056522, 0.655061329069847];[28.8, 28.8, 28.8, 28.8, 28.8, 28.8, 29.6, 28.8, 28.8];[60.8, 62.4, 62.4, 62.4, 62.4, 60.8, 62.4, 62.4, 62.4];6.10450000021956;"1";0;0;0;0;0;0;0;0;0;1.86899999971502;"1";1;32925;32925;84288;84288;-4.70627523279133;5.6;2890.34676385725;-2137.90041609719;-269.649708065892;7.30359999943175;"FM";"72";1;0;11.3137084989848;81.92;81.92;68.1359000009252;"FM";"1";1;0;0;0;11.3137084989848;81.92;81.92;10.9636000015598
HE_7_5_L;"1";1;2992305;2992305;7660300.8;7660300.8;-1.55566005111975;"1";0;1255.74371873108;1897.3811355072;0.225658861787619;4028.99069229243;1987.87766838839;1387.44407183063;1896.57253389551;0.0617540627187934;5074.03169913049;3428.79349269774;1321.59389528086;1896.97683470136;1.56465669669874;-210.720564959285;1.29376257869626;210.724536583593;0.163904799068825;129.895499998383;"1";0;0;0;0;0;0;[0.648303784612459, 0.712495802810147, 0.64345699583253, 0.670420383834011, 0.637242034055676, 0.641447492178811, 0.642185601645002, 0.600967097119278, 0.676923552053674];[26.4, 26.4, 26.4, 25.6, 25.6, 25.6, 24.8, 24.8, 24.8];[60.8, 60.8, 60.8, 62.4, 59.2, 60.8, 62.4, 60.8, 62.4];3.53009999889764;"1";0;0;0;0;0;0;0;0;0;2.23279999772785;"1";1;33034;33034;84567.04;84567.04;-4.7619462985593;5.6;2887.37228310226;-2139.7547254344;-272.839425175392;12.7743999983068;"FM";"1";0;0;0;0;0;159.829100000934;"FM";"1";0;0;0;0;0;0;0;17.3257999995258
HE_8_5_L;"1";1;2993572;2993572;7663544.32;7663544.32;-1.61791127317139;"1";0;1266.07080067608;1891.75906694775;0.168845983438935;4029.27794075721;1988.06430410604;1399.89392246667;1890.40165639662;-0.0118862556336744;5080.66629770481;3429.88630359901;1332.98236157138;1891.08036167218;1.56065335611403;-214.116994864945;2.17185688180689;214.128009499715;0.180732239072609;130.114200001117;"1";0;0;0;0;0;0;[0.688700526744486, 0.652180346236298, 0.673326897069023, 0.584633628587072, 0.677212429376958, 0.65407697853279, 0.612930785340798, 0.640000132734262, 0.646565907704042];[25.6, 26.4, 25.6, 25.6, 24.8, 25.6, 25.6, 25.6, 24.8];[67.2, 60.8, 65.6, 64, 65.6, 62.4, 60.8, 62.4, 62.4];7.96139999874867;"1";0;0;0;0;0;0;0;0;0;7.15519999721437;"1";1;32387;32387;82910.72;82910.72;-5.28041401360602;5.6;2877.47113347948;-2143.42317596567;-302.545437061361;7.45090000054915;"FM";"1";0;0;0;0;0;98.4391000019968;"FM";"1";0;0;0;0;0;0;0;29.2027000032249
HE_7_6_L;"1";1;2991308;2991308;7657748.48;7657748.48;-1.4856427557885;"1";0;1257.65710126073;1891.14929177023;0.303158923314541;4028.80921009513;1987.09964502592;1389.85291215649;1890.5744988403;0.129569384165236;5077.52669335628;3429.76922598947;1323.75500670861;1890.86189530527;1.56644831225622;-211.51329743321;0.919668687886588;211.515296802772;0.173589539149305;163.289899999654;"1";0;0;0;0;0;0;[0.652833749771365, 0.653385191607197, 0.650988275501128, 0.612724552533994, 0.666368674606571, 0.629603643033526, 0.608257435071559, 0.623355270342863, 0.658814381118946];[25.6, 24.8, 24.8, 24.8, 24.8, 25.6, 24.8, 24.8, 24];[60.8, 62.4, 62.4, 59.2, 62.4, 64, 62.4, 60.8, 62.4];2.83580000177608;"1";0;0;0;0;0;0;0;0;0;1.53869999849121;"1";1;32287;32287;82654.72;82654.72;-4.61973174135124;5.6;2858.77535850342;-2131.87177501781;-264.691131262048;9.04430000082357;"FM";"1";0;0;0;0;0;89.087100001052;"FM";"1";0;0;0;0;0;0;0;26.2857999987318
HE_8_6_L;"1";1;2991788;2991788;7658977.28;7658977.28;-1.55603988904819;"1";0;1265.13996621203;1881.83357820916;0.221282900412961;4029.11808699418;1987.12395365353;1396.85530743305;1880.57035412621;0.0811226691572343;5074.78129241004;3430.58567191137;1330.99763682254;1881.20196616769;1.56120605930289;-210.744545953635;2.0211585327168;210.754237753404;0.140160231255727;129.848799999309;"1";0;0;0;0;0;0;[0.648593391073405, 0.636524219566166, 0.651455453781821, 0.660704503172562, 0.629730891785829, 0.614805331942005, 0.670310879456854, 0.615797791611967, 0.653400806898106];[24.8, 24.8, 24.8, 24.8, 24.8, 24.8, 24.8, 24.8, 24.8];[64, 62.4, 62.4, 62.4, 62.4, 64, 62.4, 62.4, 64];6.95239999913611;"1";0;0;0;0;0;0;0;0;0;4.69879999945988;"1";1;32282;32282;82641.92;82641.92;-4.92008319102319;5.6;2845.95690477666;-2141.42003593334;-281.900001698887;11.5100999973947;"FM";"1";0;0;0;0;0;157.331900001736;"FM";"1";0;0;0;0;0;0;0;12.3879000020679
HE_9_6_L;"1";1;2990004;2990004;7654410.24;7654410.24;-1.50078855527728;"1";0;1258.42047702181;1889.12045471774;0.278667311370684;4028.51963558885;1986.94746914681;1391.33816536244;1889.7161513129;0.118925664096679;5075.67614834442;3428.4472665664;1324.87932119213;1889.41830301532;-1.56631466137973;-212.668301345017;-0.953114552253101;212.670437118854;0.159741647274005;162.839100001293;"1";0;0;0;0;0;0;[0.669948074355937, 0.643455617043745, 0.682246445566389, 0.622737485247703, 0.616015642470356, 0.630454146999885, 0.678429954568903, 0.638557590929181, 0.645658452586757];[27.2, 25.6, 26.4, 24.8, 24.8, 25.6, 25.6, 25.6, 25.6];[60.8, 60.8, 62.4, 60.8, 62.4, 60.8, 62.4, 60.8, 60.8];4.6236999987741;"1";0;0;0;0;0;0;0;0;0;2.54190000123344;"1";1;32450;32450;83072;83072;-4.73793865007527;5.6;2875.71333127889;-2127.18560246533;-271.463888241224;10.1809999978286;"FM";"1";0;0;0;0;0;86.7558999998437;"FM";"1";0;0;0;0;0;0;0;25.2603000008094
HE_9_5_L;"1";1;2991034;2991034;7657047.04;7657047.04;-1.66545098976569;"1";0;1253.17014212916;1897.93832373483;0.126797427298513;4028.90693115296;1987.68895558121;1386.26902806421;1897.04993731501;-0.00938089217747332;5077.23608164161;3429.07261869264;1319.71958509668;1897.49413052492;1.56412179138339;-212.95821749608;1.42141827170053;212.962961166985;0.136178319475986;131.27059999897;"1";0;0;0;0;0;0;[0.659162781722153, 0.677026917617916, 0.609431541591603, 0.658883174963356, 0.601330135971697, 0.576177322628252, 0.592882999219408, 0.608787148227697, 0.654849425086859];[28.8, 28.8, 27.2, 27.2, 26.4, 25.6, 26.4, 25.6, 27.2];[62.4, 60.8, 60.8, 62.4, 60.8, 60.8, 60.8, 60.8, 62.4];2.72219999897061;"1";0;0;0;0;0;0;0;0;0;8.23239999954239;"1";1;32894;32894;84208.64;84208.64;-5.00187225990333;5.6;2894.6432054478;-2130.18782756734;-286.586170156024;12.7585000009276;"FM";"1";0;0;0;0;0;68.9752999969642;"FM";"1";0;0;0;0;0;0;0;28.4146999983932
HE_10_5_L;"1";1;2992781;2992781;7661519.36;7661519.36;-1.50455497491224;"1";0;1266.92109173868;1889.74466347899;0.272523026641774;4028.98456613309;1987.65969721255;1400.79497838474;1888.49821971541;0.151475983449844;5073.04143107192;3429.04810898958;1333.85803506171;1889.1214415972;1.56148601408276;-214.198218633695;1.99431002173878;214.207502525731;0.12104704319193;164.519400001154;"1";0;0;0;0;0;0;[0.671221291070811, 0.717260872403659, 0.667221777581605, 0.659343051026182, 0.710674870486455, 0.674914740690671, 0.585483093379952, 0.706639927609859, 0.688031344265754];[28.8, 29.6, 28.8, 29.6, 28.8, 28.8, 24.8, 29.6, 29.6];[60.8, 62.4, 62.4, 60.8, 60.8, 60.8, 62.4, 64, 59.2];3.27719999768306;"1";0;0;0;0;0;0;0;0;0;2.2026000006008;"1";1;32835;32835;84057.6;84057.6;-4.66574805425442;5.6;2875.59445713416;-2150.89610476626;-267.327671780154;8.94749999861233;"FM";"1";0;0;0;0;0;59.3463000004704;"FM";"1";0;0;0;0;0;0;0;30.7906999987608
HE_10_6_L;"1";1;2991150;2991150;7657344;7657344;-1.46513530558137;"1";0;1269.81183012957;1878.59212710159;0.312674859425957;4028.83449997627;1986.97502693117;1403.67391713765;1880.12956452736;0.130748139764486;5080.82986935743;3428.68806511697;1336.74287363361;1879.36084581447;-1.55931159751831;-214.179339212935;-2.45989988123256;214.193465010292;0.181926719661471;101.849800001219;"1";0;0;0;0;0;0;[0.657860634433989, 0.725658899878078, 0.697221027804206, 0.645033902656589, 0.650383987163016, 0.680209732946372, 0.702237869966762, 0.614659675767803, 0.694853736085612];[24, 28.8, 30.4, 29.6, 25.6, 28.8, 29.6, 26.4, 27.2];[62.4, 64, 64, 59.2, 62.4, 60.8, 62.4, 62.4, 64];5.434000002424;"1";0;0;0;0;0;0;0;0;0;1.78240000241203;"1";1;32280;32280;82636.8;82636.8;-4.63079093252155;5.6;2856.10086741016;-2140.39162329616;-265.324776240935;13.4565000007569;"FM";"1";0;0;0;0;0;100.396800000453;"FM";"1";0;0;0;0;0;0;0;18.8307999997051
HE_11_5_L;"1";1;2991625;2991625;7658560;7658560;-1.28961139680153;"1";0;1262.70118825949;1894.18364371065;0.492942590342398;4029.13940491412;1987.43911750459;1396.05607207196;1895.77682697738;0.29113661340167;5071.64890950686;3427.12701175406;1329.37863016572;1894.98023534402;-1.55884995160705;-213.367814099951;-2.54909322676285;213.383040493077;0.201805976940728;151.503500001127;"1";0;0;0;0;0;0;[0.719171347065963, 0.683473864989021, 0.649977965564794, 0.642247981276656, 0.664399053898268, 0.661697873907454, 0.637399191046022, 0.644765861312964, 0.645920363049841];[27.2, 26.4, 25.6, 26.4, 25.6, 25.6, 24.8, 25.6, 24.8];[67.2, 64, 64, 62.4, 62.4, 62.4, 60.8, 62.4, 62.4];2.65909999870928;"1";0;0;0;0;0;0;0;0;0;2.04949999897508;"1";1;33360;33360;85401.6;85401.6;-4.82860175327327;5.6;2898.3520383693;-2159.00949640288;-276.658501412028;7.28520000120625;"FM";"1";0;0;0;0;0;72.5427999968815;"FM";"1";0;0;0;0;0;0;0;30.2745000008144
HE_11_6_L;"1";1;2990777;2990777;7656389.12;7656389.12;-1.57483957993058;"1";0;1265.31326348409;1885.62163357934;0.202463032206227;4028.7541855105;1986.84261899176;1397.32603956769;1886.03472581589;0.0223812847311925;5075.62198854762;3426.924647046;1331.31965152589;1885.82817969762;-1.56766715323682;-211.220441733753;-0.660947578473133;211.221475844439;0.180081747475034;133.247900001152;"1";0;0;0;0;0;0;[0.659031309887968, 0.670009849489383, 0.683910531791684, 0.621616264744752, 0.652118681833339, 0.702936782646839, 0.660106930755544, 0.675478723700897, 0.667194667523592];[24.8, 24.8, 24.8, 24.8, 24, 24, 24.8, 24, 24.8];[62.4, 62.4, 64, 60.8, 62.4, 62.4, 62.4, 62.4, 62.4];12.878699999419;"1";0;0;0;0;0;0;0;0;0;3.81769999876269;"1";1;32195;32195;82419.2;82419.2;-5.02578822149971;5.6;2844.36003106072;-2145.08647926697;-287.956453818493;21.0901999998896;"FM";"1";0;0;0;0;0;189.1117999985;"FM";"1";0;0;0;0;0;0;0;38.7785000020813
HE_12_6_L;"1";1;2992114;2992114;7659811.84;7659811.84;-1.45297220773183;"1";0;1281.17547364946;1875.94267892113;0.317077928004879;4029.01544401486;1986.87148383169;1413.4745888114;1876.30115954051;0.126805034058135;5081.0555267624;3428.98621789299;1347.32503123043;1876.12191923082;-1.56808671122704;-211.678584259109;-0.573568991007778;211.679361335318;0.190272893946744;198.893199998565;"1";0;0;0;0;0;0;[0.689065471790547, 0.753329976533604, 0.704231281865285, 0.740521035625884, 0.744399828941897, 0.740560842262068, 0.713093211951551, 0.699689812295161, 0.729439013108855];[29.6, 30.4, 30.4, 30.4, 29.6, 29.6, 30.4, 30.4, 30.4];[64, 64, 60.8, 64, 64, 62.4, 62.4, 65.6, 64];4.59579999733251;"1";0;0;0;0;0;0;0;0;0;7.7698999994027;"1";1;32062;32062;82078.72;82078.72;-5.18727958315746;5.6;2814.55549872123;-2173.93549996881;-297.209227269304;10.933000001387;"FM";"1";0;0;0;0;0;92.0790999989549;"FM";"1";0;0;0;0;0;0;0;33.8043000010657
HE_12_5_L;"1";1;2993725;2993725;7663936;7663936;-1.19531672058726;"1";0;1267.38265260319;1890.12929076344;0.578478574140285;4029.00181879927;1987.42625164563;1400.14146819778;1892.99210427676;0.430667255136326;5078.18013122754;3429.13019067885;1333.76206040049;1891.5606975201;-1.54923565015279;-212.414104951355;-4.5805016213104;212.463486221487;0.14781131900396;163.581000000704;"1";0;0;0;0;0;0;[0.668780683628217, 0.703414121740505, 0.672112716466551, 0.718383860548753, 0.711540468069582, 0.7046488719902, 0.668901710312306, 0.631007381669211, 0.713118758364312];[29.6, 29.6, 25.6, 30.4, 27.2, 25.6, 29.6, 25.6, 29.6];[60.8, 62.4, 62.4, 65.6, 62.4, 67.2, 62.4, 60.8, 62.4];3.2762000009825;"1";0;0;0;0;0;0;0;0;0;2.6609999986249;"1";1;32412;32412;82974.72;82974.72;-4.82178737634733;5.6;2835.94056522276;-2161.7772183142;-276.26806637416;18.0517000007967;"FM";"1";0;0;0;0;0;143.866400001571;"FM";"1";0;0;0;0;0;0;0;33.9866999966034
HE_14_5_L;"1";1;2992841;2992841;7661672.96;7661672.96;-1.54478792428249;"1";0;1276.37856319464;1890.06987365361;0.231918433192514;4028.96313312586;1987.41312319835;1409.47346600441;1892.00276235915;0.0736106592051299;5079.11568411092;3426.97345015222;1342.92601459953;1891.03631800638;-1.55627471255281;-212.951844495624;-3.09262192886381;212.974299821559;0.158307773987384;204.776599999605;"1";0;0;0;0;0;0;[0.689254950709405, 0.665889113289484, 0.628307845530851, 0.62512938425117, 0.690071678482836, 0.678998204215937, 0.655034422378123, 0.675882721510637, 0.632917204866671];[25.6, 26.4, 26.4, 25.6, 25.6, 26.4, 28.8, 25.6, 26.4];[60.8, 62.4, 62.4, 64, 64, 62.4, 60.8, 64, 64];5.57180000032531;"1";0;0;0;0;0;0;0;0;0;2.8308000000834;"1";1;32974;32974;84413.44;84413.44;-4.89706632799215;5.6;2880.22291502396;-2170.78503063019;-280.581232589578;35.3156000019226;"FM";"1";0;0;0;0;0;62.9120000012335;"FM";"1";0;0;0;0;0;0;0;19.0112999989651
HE_13_6_L;"1";1;2990487;2990487;7655646.72;7655646.72;-1.64757169216707;"1";0;1267.84320579474;1889.67752190313;0.139428372130324;4028.49832353586;1987.33134573923;1400.30942018295;1892.49983226824;-0.0112575993218626;5071.12213627325;3426.08759561233;1334.07631298884;1891.08867708569;-1.54949366150467;-211.945943021137;-4.51569658417902;211.994043026589;0.150685971452187;175.826400001824;"1";0;0;0;0;0;0;[0.704493416893864, 0.722636511699036, 0.614036852574232, 0.702281427315713, 0.693608493849851, 0.714516416635425, 0.620835629605089, 0.689536766546608, 0.596290552949037];[28.8, 25.6, 25.6, 29.6, 28.8, 28.8, 24.8, 28.8, 23.2];[60.8, 62.4, 62.4, 62.4, 62.4, 62.4, 57.6, 60.8, 64];3.13059999825782;"1";0;0;0;0;0;0;0;0;0;4.78320000183885;"1";1;32195;32195;82419.2;82419.2;-4.86283677015685;5.6;2875.05458611586;-2134.3409100792;-278.620023391016;10.2640000004612;"FM";"1";0;0;0;0;0;162.483799998881;"FM";"1";0;0;0;0;0;0;0;30.2847000020847
