;Pattern Align;Pattern Align;Pattern Align;Pattern Align;Pattern Align;Pattern Align;2DM Align;2DM Align;2DM Align;2DM Align;2DM Align;2DM Align;2DM Align;2DM Align;P/A;P/A;P/A;P/A;P/A;P/A;P/A;Glue;Glue;Glue;Glue;Glue;Glue;Glue;FM;FM;FM;FM;FM;FM;FM;FM;FM;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond
HE_2_11_C1;1;1319.73642091508;1924.9852927549;-0.202508158956823;0.822823191407622;57.1834000002127;"1";0;1444.78446362191;1926.82787214431;0.059592880316875;5.12296050642394;3.47110063344926;262.981100000616;"1";0;[];[];[];[];21.2003000015102;["1", "1"];[0, 0];0;0;0;0;157.107600000018;"1";0;[];[];[];[];[];[];48.1973999994807;"1";0;[];[];[];[];[];16.1784000010812
HE_3_12_C1;1;1277.1412260935;1926.72477678711;-0.234695836827095;0.787573686041412;268.486500001018;"1";0;1405.75231985984;1929.29364872457;-0.0346212365334375;5.12706994217634;3.46588151008546;315.911900001083;"1";0;[];[];[];[];3.02699999883771;["1", "1"];[0, 0];0;0;0;0;399.147299998731;"1";0;[];[];[];[];[];[];11.5876999989268;"1";0;[];[];[];[];[];2.04260000100476
HE_1_13_C1;1;1297.1487938815;1943.60251411155;-0.219981826068303;0.816239973520709;318.212299996958;"1";0;1421.24637531619;1949.0787291923;0.0814622320144031;5.12878248859317;3.46752062427932;83.8562999997521;"1";0;[];[];[];[];20.935799999279;["1", "1"];[0, 0];0;0;0;0;92.1444000014162;"1";0;[];[];[];[];[];[];78.2718000009481;"1";0;[];[];[];[];[];12.9601999979059
HE_12_14_C1;1;1296.26629106432;1911.97314668517;-0.231877308312208;0.809614777591861;32.5947999990603;"1";0;1421.16169610764;1910.64104554895;0.0029266174132999;5.12757139421222;3.46761381340478;72.9454000029364;"1";0;[];[];[];[];2.70959999761544;["1", "1"];[0, 0];0;0;4;0;46.9960000009451;"1";0;[];[];[];[];[];[];17.9856999966432;"1";0;[];[];[];[];[];2.53590000284021
HE_2_13_C1;1;1315.72675097634;1933.82517359617;-0.265184863665469;0.798701141572423;239.993000002869;"1";0;1439.66162027122;1933.64853523365;0.154887921491804;5.12564820745802;3.46804702935563;132.265000000189;"1";0;[];[];[];[];5.26879999961238;["1", "1"];[0, 0];0;0;4;0;174.958299998252;"1";0;[];[];[];[];[];[];24.1940000014438;"1";0;[];[];[];[];[];33.7414999994508
HE_1_12_C1;1;1285.00528114278;1925.0997094767;-0.247088806869694;0.753731001731126;339.068100001896;"1";0;1411.75150740951;1928.68750895828;0.0515227871658058;5.13119355542871;3.46396708721856;649.787599999399;"1";0;[];[];[];[];13.8915999996243;["1", "1"];[0, 0];0;2.4;4;0;231.910999998945;"1";0;[];[];[];[];[];[];20.0308999992558;"1";0;[];[];[];[];[];2.63799999811454
HE_4_13_C1;1;1304.74672006389;1929.75206664775;-0.199989448330121;0.774188912058833;163.457599999674;"1";0;1427.40244301761;1933.79846823737;-0.0961411808587962;5.13068334061429;3.46675955408627;128.048099999432;"1";0;[];[];[];[];3.41520000074524;["1", "1"];[0, 0];0;0;0;0;125.510699999722;"1";0;[];[];[];[];[];[];16.9802000018535;"1";0;[];[];[];[];[];2.83159999889904
HE_1_14_C1;1;1280.44116487151;1936.90259871363;-0.264052382557086;0.784318521373052;51.1577000033867;"1";0;1408.47904111678;1936.23271246584;-0.137397285244641;5.12730735152292;3.46693162620615;278.900199999043;"1";0;[];[];[];[];12.6390000004903;["1", "1"];[0, 0];0;0;4;0;158.769900001062;"1";0;[];[];[];[];[];[];35.270299998956;"1";0;[];[];[];[];[];26.8410000026051
HE_3_13_C1;1;1291.66518122831;1945.63662391242;-0.299417955921086;0.836820936486163;33.8028000005579;"1";0;1417.91440654735;1943.58418533843;-0.00701395392383761;5.12671997350708;3.46414146249587;114.258900001005;"1";0;[];[];[];[];5.44989999980316;["1", "1"];[0, 0];0;0;5.6;0;106.361900001502;"1";0;[];[];[];[];[];[];19.0751000009186;"1";0;[];[];[];[];[];3.25239999801852
HE_14_14_C1;1;1299.97167985229;1907.42765228197;0;0.796007343168441;22.5973999986309;"1";0;1423.9259759091;1909.75885727667;0.439088347032515;5.12482959891428;3.46549182232117;77.692400001979;"1";0;[];[];[];[];2.77079999796115;["1", "1"];[0, 0];0;0;4;0;45.5020000008517;"1";0;[];[];[];[];[];[];26.8090999998094;"1";0;[];[];[];[];[];4.98200000220095
HE_5_13_C1;1;1295.27640093275;1940.53956351196;-0.327766812489627;0.847098222063352;59.2894000001252;"1";0;1421.78124515656;1940.07058913492;-0.00606711399154534;5.12325998485048;3.46378987404539;72.7986999991117;"1";0;[];[];[];[];5.46870000107447;["1", "1"];[0, 0];0;0;0.8;0;59.3091000009736;"1";0;[];[];[];[];[];[];14.8410000001604;"1";0;[];[];[];[];[];2.9023999995843
HE_6_13_C1;1;1309.11786593231;1924.97208070779;0;0.793798486106937;49.9396000013803;"1";0;1434.70328513995;1927.36664210834;0.445788168039858;5.12858161209556;3.46551904014041;67.1492000001308;"1";0;[];[];[];[];4.95349999982864;["1", "1"];[0, 0];0;5.6;4;0;51.7437000016798;"1";0;[];[];[];[];[];[];16.3774000029662;"1";0;[];[];[];[];[];2.15239999670302
HE_7_13_C1;1;1289.76916587903;1937.01557794601;0;0.856353692682177;28.1011000006401;"1";0;1415.850057506;1938.70281185964;0.283326934407098;5.12739970758965;3.46977253726205;41.3539000001037;"1";0;[];[];[];[];4.44250000145985;["1", "1"];[0, 0];0;0;0;0;56.1328000003414;"1";0;[];[];[];[];[];[];19.9133999994956;"1";0;[];[];[];[];[];1.52829999933601
HE_3_14_C1;1;1273.84914500577;1933.4173053439;-0.396305461302364;0.779644158347793;174.124799999845;"1";0;1400.44269393828;1934.04453828451;-0.21221947065036;5.12912206129934;3.46339784392824;127.272700003232;"1";0;[];[];[];[];3.84850000045844;["1", "1"];[0, 0];0;0;0;0;92.144999998709;"1";0;[];[];[];[];[];[];17.8534999977273;"1";0;[];[];[];[];[];2.67630000234931
HE_8_13_C1;1;1306.31809668491;1925.75440715687;0;0.827590154980925;34.177900000941;"1";0;1431.76516111619;1927.52920683012;0.324073574666504;5.12408007201267;3.46974256044715;81.1594999977387;"1";0;[];[];[];[];3.33909999972093;["1", "1"];[0, 0];0;0;4;0;62.9014000005554;"1";0;[];[];[];[];[];[];15.2521000018169;"1";0;[];[];[];[];[];1.35000000227592
HE_10_13_C1;1;1305.72500230079;1925.7726774195;0;0.83173877741234;25.4683999992267;"1";0;1432.60660502983;1925.63207225765;0.295879731923387;5.12669211658384;3.46879894478501;78.2160999988264;"1";0;[];[];[];[];5.98730000274372;["1", "1"];[0, 0];0;0;4;0;48.0019000024186;"1";0;[];[];[];[];[];[];15.3568999994604;"1";0;[];[];[];[];[];2.05890000142972
HE_12_13_C1;1;1306.52846126228;1922.2947576545;0;0.850442712861508;21.0618999990402;"1";0;1432.68659521706;1925.79617589263;0.243212154169362;5.12600465572538;3.46819068337911;43.9513999990595;"1";0;[];[];[];[];3.94909999886295;["1", "1"];[0, 0];0;0;0;0;73.0212999987998;"1";0;[];[];[];[];[];[];19.0604999988864;"1";0;[];[];[];[];[];1.30259999787086
HE_9_13_C1;1;1294.90783313511;1934.91086969707;-0.144969520783672;0.851285548118454;22.1958000001905;"1";0;1420.43454565371;1934.58232047198;0.168773518302985;5.12581149000737;3.46873293916123;49.7253000030469;"1";0;[];[];[];[];6.64519999918411;["1", "1"];[0, 0];0;0;2.4;0;69.0493000001879;"1";0;[];[];[];[];[];[];18.9036999981909;"1";0;[];[];[];[];[];3.23479999860865
HE_14_13_C1;1;1311.34869715319;1913.08298546053;0;0.826580782811902;42.7847999999358;"1";0;1437.813094776;1918.35663252172;0.27651172024128;5.12460714644151;3.46941091704017;56.6598000004888;"1";0;[];[];[];[];2.96639999942272;["1", "1"];[0, 0];0;0;2.4;0;49.4644999998854;"1";0;[];[];[];[];[];[];21.4654000010341;"1";0;[];[];[];[];[];1.917699999467
HE_5_14_C1;1;1280.31364191082;1927.87115600405;-0.276769860506404;0.785522263009256;80.9732999987318;"1";0;1404.34799851172;1928.7316203722;-0.11018218696336;5.12633768047496;3.4675727271083;71.04039999831;"1";0;[];[];[];[];5.05650000195601;["1", "1"];[0, 0];0;0;0;0;52.7561999988393;"1";0;[];[];[];[];[];[];21.8437000003178;"1";0;[];[];[];[];[];1.66560000070604
HE_11_13_C1;1;1294.40628243401;1933.11033639868;0;0.852286341311668;29.5289999994566;"1";0;1419.61270897494;1934.82656427755;0.251186484724362;5.12702683079224;3.46823864852509;72.1377000008943;"1";0;[];[];[];[];4.78899999870919;["1", "1"];[0, 0];0;0;0;0;45.0230000024021;"1";0;[];[];[];[];[];[];19.9979999997595;"1";0;[];[];[];[];[];1.78220000088913
HE_16_14_C1;1;1303.58797155161;1915.99863377766;0;0.80708679572794;23.1146000005538;"1";0;1427.7072133326;1917.49151898129;0.299040274292272;5.12560046477487;3.46619998069641;66.1972999987483;"1";0;[];[];[];[];4.34799999857205;["1", "1"];[0, 0];0;0;4;0;54.6909999975469;"1";0;[];[];[];[];[];[];19.3160999988322;"1";0;[];[];[];[];[];1.68119999943883
HE_16_13_C1;1;1320.25310690069;1919.10704146399;0;0.827927485548798;24.1487999992387;"1";0;1444.90488990293;1924.66134962927;0.381613321134327;5.12875029977865;3.4667928308193;58.9054999982181;"1";0;[];[];[];[];4.32860000000801;["1", "1"];[0, 0];0;0;0;0;60.9590999993088;"1";0;[];[];[];[];[];[];18.55930000238;"1";0;[];[];[];[];[];1.91210000048159
HE_18_14_C1;1;1307.15400945106;1909.97171860824;0;0.814810951909067;30.4102000009152;"1";0;1432.01343750034;1912.98372113739;0.243704398810922;5.1274554097312;3.46728006154542;52.9171999987739;"1";0;[];[];[];[];4.79249999989406;["1", "1"];[0, 0];0;0;5.6;0;60.2730999999039;"1";0;[];[];[];[];[];[];18.7862999991921;"1";0;[];[];[];[];[];3.28599999920698
HE_13_13_C1;1;1300.09804136059;1931.77165761442;0;0.830445775134706;31.6841999992903;"1";0;1424.43275785342;1931.9862961988;0.34290358822338;5.12831088109739;3.47008330703376;85.2064999999129;"1";0;[];[];[];[];3.72870000137482;["1", "1"];[0, 0];0;0;4;0;42.6030999988143;"1";0;[];[];[];[];[];[];15.4239000003145;"1";0;[];[];[];[];[];1.70649999927264
HE_18_13_C1;1;1320.10003625098;1917.35463692059;-0.151307031085981;0.831584159382686;38.8377000017499;"1";0;1444.8156043853;1921.13182702146;0.0798040708814433;5.12776401181119;3.47029246754839;62.4199000012595;"1";0;[];[];[];[];4.39009999900009;["1", "1"];[0, 0];0;0;4;0;63.2839999998396;"1";0;[];[];[];[];[];[];24.3805000027351;"1";0;[];[];[];[];[];2.01349999770173
HE_9_14_C1;1;1278.61275202068;1926.7692552986;-0.188347295019192;0.803167579038956;45.2302999983658;"1";0;1405.72204635426;1924.36006410846;0.0326183820008065;5.12421676664771;3.46742251229195;48.2187000015983;"1";0;[];[];[];[];3.76619999951799;["1", "1"];[0, 0];0;0;4;0;47.563000000082;"1";0;[];[];[];[];[];[];19.3018000027223;"1";0;[];[];[];[];[];1.71390000105021
HE_15_13_C1;1;1305.08611936475;1937.54633282075;0;0.837214325094436;50.7863999991969;"1";0;1429.83705070941;1938.48755272509;0.300327498915511;5.12850809768405;3.46754468293416;55.3499999987253;"1";0;[];[];[];[];5.43479999760166;["1", "1"];[0, 0];0;0;4;0;51.0112000010849;"1";0;[];[];[];[];[];[];12.8721999972186;"1";0;[];[];[];[];[];3.55669999771635
HE_11_14_C1;1;1279.16026813947;1926.71687973321;-0.383450871911614;0.821576096473819;23.1155000001309;"1";0;1403.21611112844;1925.59784622484;-0.0146988647093101;5.1251705736989;3.46614391451337;58.9593000004243;"1";0;[];[];[];[];3.08719999884488;["1", "1"];[0, 0];0;0;4;0;58.5204999988491;"1";0;[];[];[];[];[];[];18.5232000003452;"1";0;[];[];[];[];[];1.62410000120872
HE_13_14_C1;1;1287.23307828719;1917.68092837931;-0.0897776738699089;0.812680026001857;43.1040999974357;"1";0;1413.46623120466;1919.21455275998;0.0492109849413399;5.1249170782935;3.46544176489984;57.558100001188;"1";0;[];[];[];[];4.85050000133924;["1", "1"];[0, 0];0;0;0;0;48.9705999971193;"1";0;[];[];[];[];[];[];17.624899999646;"1";0;[];[];[];[];[];1.60699999833014
HE_17_13_C1;1;1309.08551012053;1928.764067015;0;0.838070847419658;24.5974000026763;"1";0;1433.6172398658;1933.86677047355;0.422015564111234;5.12473797224487;3.46999862765654;69.7232999991684;"1";0;[];[];[];[];6.39650000084657;["1", "1"];[0, 0];0;2.4;2.4;0;47.6010999991558;"1";0;[];[];[];[];[];[];22.0889000011084;"1";0;[];[];[];[];[];1.86500000199885
HE_17_15_C1;1;1306.61374530582;1940.24837219315;-0.255381693405367;0.872720413874532;27.6917000010144;"1";0;1432.70106352841;1945.89629875554;0.0351028957410847;5.12705296836199;3.46838598477518;57.9386999997951;"1";0;[];[];[];[];7.02989999990677;["1", "1"];[0, 0];0;0;0;0;65.8060000023397;"1";0;[];[];[];[];[];[];17.9178999969736;"1";0;[];[];[];[];[];3.99800000013784
HE_18_15_C1;1;1314.88277586387;1928.46087879263;-0.290467810585955;0.84338398395667;31.6982000003918;"1";0;1440.40791446581;1931.05092535111;-0.017243436380156;5.12651110989233;3.47063529465799;47.7361999983259;"1";0;[];[];[];[];2.78880000041681;["1", "1"];[0, 0];0;0;5.6;0;52.4608999985503;"1";0;[];[];[];[];[];[];23.6908000006224;"1";0;[];[];[];[];[];1.71469999986584
HE_18_16_C1;1;1302.06630480285;1914.31047406011;-0.132299544975674;0.812845253146634;28.7177999998676;"1";0;1428.88166571657;1921.7379977845;0.0846661587784776;5.12677610636883;3.47068492669148;60.1060000008147;"1";0;[];[];[];[];4.32310000178404;["1", "1"];[0, 0];0;0;0;0;57.1214000010514;"1";0;[];[];[];[];[];[];20.0433999998495;"1";0;[];[];[];[];[];2.45080000240705
HE_15_14_C1;1;1287.52384347758;1923.11772067392;0;0.814927259245223;27.9797999974107;"1";0;1412.971170041;1925.8590766718;0.210166682947588;5.12684776380513;3.46420722515696;55.0292000007175;"1";0;[];[];[];[];6.29839999965043;["1", "1"];[0, 0];0;0;0;0;55.1608999994642;"1";0;[];[];[];[];[];[];24.3683000007877;"1";0;[];[];[];[];[];2.13929999881657
HE_16_15_C1;1;1325.046575611;1935.47392060815;-0.150582863512193;0.845348896858724;53.2549999988987;"1";0;1449.80249570627;1939.08340206762;0.159156725735811;5.12875652353511;3.46900391954198;61.4315999991959;"1";0;[];[];[];[];5.18840000222553;["1", "1"];[0, 0];0;0;0;0;70.6704000003811;"1";0;[];[];[];[];[];[];18.6528000012913;"1";0;[];[];[];[];[];3.04169999799342
HE_16_16_C1;1;1306.99460262121;1927.90277345918;-0.246183284689688;0.802508373157337;72.8298000030918;"1";0;1431.75459170678;1930.32523080049;0.0827358839606168;5.12187714196109;3.47013131395972;59.3148000007204;"1";0;[];[];[];[];8.63000000026659;["1", "1"];[0, 0];0;0;4;0;62.4621999995725;"1";0;[];[];[];[];[];[];18.7979000002088;"1";0;[];[];[];[];[];1.17620000310126
HE_17_14_C1;1;1299.70840351275;1918.73495027293;-0.164647096395892;0.830940801685387;22.5721999995585;"1";0;1423.19745068525;1920.54675708113;0.231653091506882;5.1197437150082;3.46523663093186;62.0113999975729;"1";0;[];[];[];[];3.74580000061542;["1", "1"];[0, 0];0;0;2.4;0;57.6138999967952;"1";0;[];[];[];[];[];[];23.5326000001805;"1";0;[];[];[];[];[];3.06900000214227
HE_17_16_C1;1;1294.45795966773;1926.92902161048;-0.169084538753161;0.82983260757365;46.8676999989839;"1";0;1418.60406785355;1932.25896389629;0.103436862585442;5.12541724517817;3.46834068612229;75.1114000013331;"1";0;[];[];[];[];5.00150000152644;["1", "1"];[0, 0];0;0;0;0;41.9953999989957;"1";0;[];[];[];[];[];[];16.5613999997731;"1";0;[];[];[];[];[];1.99560000328347
HE_15_16_C1;1;1294.99052456799;1933.33690908079;0;0.801173523814498;25.729400000273;"1";0;1421.18961263716;1936.639459443;0.230106889060193;5.12334547987968;3.46757539625825;60.7156000005489;"1";0;[];[];[];[];6.03630000114208;["1", "1"];[0, 0];0;0;0;0;45.6410000006144;"1";0;[];[];[];[];[];[];20.0058000009449;"1";0;[];[];[];[];[];1.22159999955329
HE_15_15_C1;1;1308.63605905376;1947.50998984361;-0.231232456337213;0.845141757160377;43.9465999988897;"1";0;1433.30955932484;1951.74999396009;0.0413372856756065;5.12076970227726;3.46756246865756;60.4965999991691;"1";0;[];[];[];[];2.61099999988801;["1", "1"];[0, 0];0;2.4;0;0;48.6013000008825;"1";0;[];[];[];[];[];[];28.5160999992513;"1";0;[];[];[];[];[];2.57090000013704
HE_14_15_C1;1;1316.91987320791;1929.91970533367;-0.14452922434468;0.847173795636508;22.2630000025674;"1";0;1441.63134659964;1933.48354719786;0.117350611301551;5.12377315791967;3.46793249462631;84.2220000013185;"1";0;[];[];[];[];8.04659999994328;["1", "1"];[0, 0];0;0;0;0;55.3651000009268;"1";0;[];[];[];[];[];[];12.9068000023835;"1";0;[];[];[];[];[];1.70190000062576
HE_13_15_C1;1;1304.60993919557;1944.37528070517;-0.251613453330059;0.841011013052594;27.5005000003148;"1";0;1428.47287509804;1944.63474055028;-0.0225574355497585;5.12550977178874;3.4676980200002;74.8730000013893;"1";0;[];[];[];[];6.87749999997322;["1", "1"];[0, 0];0;2.4;4;0;43.4144999999262;"1";0;[];[];[];[];[];[];20.4181999979482;"1";0;[];[];[];[];[];1.44320000254083
HE_13_16_C1;1;1288.08313063622;1928.06141897716;-0.0580178133658211;0.83553297681263;52.3042999993777;"1";0;1415.40248967243;1931.33503975525;0.266247160806418;5.12348617664172;3.4665987706306;69.473100000323;"1";0;[];[];[];[];5.29069999902276;["1", "1"];[0, 0];0;0;0;0;50.7581999991089;"1";0;[];[];[];[];[];[];18.171200001234;"1";0;[];[];[];[];[];1.23660000099335
HE_14_16_C1;1;1300.93507809614;1923.96911588649;-0.242217246437182;0.808294204712581;23.1194000007235;"1";0;1426.90448576232;1922.75465376858;0.122906912226689;5.12678883806632;3.46886713148658;67.644200000359;"1";0;[];[];[];[];3.97199999861186;["1", "1"];[0, 0];0;0;0;0;49.9610999977449;"1";0;[];[];[];[];[];[];16.9139999998151;"1";0;[];[];[];[];[];2.62510000175098
HE_11_15_C1;1;1296.32403924538;1951.00009651067;-0.343616128204844;0.878091245661068;27.5565000010829;"1";0;1422.92841232217;1951.2991753034;0.00038221833625887;5.12814144657277;3.46812959015049;62.478399999236;"1";0;[];[];[];[];5.72990000000573;["1", "1"];[0, 0];0;0;4;0;52.9735000018263;"1";0;[];[];[];[];[];[];30.3589999966789;"1";0;[];[];[];[];[];1.79929999649175
HE_12_15_C1;1;1312.71761814981;1938.28070688768;-0.302210016818342;0.8391992119478;23.9103000021714;"1";0;1437.3185926919;1939.55102219999;0.076890177211818;5.12667872408828;3.4679467228638;59.604499998386;"1";0;[];[];[];[];3.01340000078198;["1", "1"];[0, 0];0;0;4;0;65.3783000016119;"1";0;[];[];[];[];[];[];24.351399999432;"1";0;[];[];[];[];[];1.8478000019968
HE_11_16_C1;1;1283.90237205541;1937.22587160551;-0.0639961326283985;0.829225137500345;28.9432999998098;"1";0;1409.24552194908;1936.70826813145;0.387869524938003;5.1283377757606;3.46581511879672;67.3760000026959;"1";0;[];[];[];[];5.12539999908768;["1", "1"];[0, 0];0;5.6;4;0;49.416799996834;"1";0;[];[];[];[];[];[];14.4064000014623;"1";0;[];[];[];[];[];3.86020000223652
HE_12_16_C1;1;1298.87004842384;1925.84321820676;-0.0759257508165841;0.841636426937896;31.0049999970943;"1";0;1425.03373241434;1926.91241084303;0.209052611841654;5.12858012083091;3.4678222922553;69.547799997963;"1";0;[];[];[];[];4.7355000024254;["1", "1"];[0, 0];0;0;4;0;50.835800000641;"1";0;[];[];[];[];[];[];24.4395999980043;"1";0;[];[];[];[];[];1.66149999859044
HE_10_16_C1;1;1296.07810038319;1935.22526194117;-0.0839837033183456;0.829119373790945;26.3003000000026;"1";0;1420.96505935003;1933.44840555748;0.196122897364748;5.12647135013815;3.46561531405472;60.2615999996488;"1";0;[];[];[];[];6.67930000054184;["1", "1"];[0, 0];0;0;4;0;87.8167000009853;"1";0;[];[];[];[];[];[];19.0490999993926;"1";0;[];[];[];[];[];2.39180000062333
HE_10_15_C1;1;1305.05760077394;1941.96224486903;-0.416653204468851;0.841689407025143;32.3029999999562;"1";0;1430.22103853127;1943.74251740461;-0.0856566057073076;5.12693504185634;3.46799288104647;65.9961000019393;"1";0;[];[];[];[];2.51779999962309;["1", "1"];[0, 0];0;0;0;0;53.7092999984452;"1";0;[];[];[];[];[];[];19.9118999989878;"1";0;[];[];[];[];[];1.85609999971348
HE_9_15_C1;1;1295.67542908832;1952.15302770224;-0.32460499639181;0.857898301257961;58.788899998035;"1";0;1421.86115381589;1952.78646823057;-0.0664397587485437;5.12655050515955;3.46772578968131;49.6954999980517;"1";0;[];[];[];[];4.81030000082683;["1", "1"];[0, 0];0;0;0;0;69.0649000025587;"1";0;[];[];[];[];[];[];22.4105000015697;"1";0;[];[];[];[];[];2.71459999930812
HE_7_16_C1;1;1279.28873024675;1942.43108104059;-0.144143183174542;0.83429662197068;23.9704999985406;"1";0;1403.65099625421;1941.63481881692;0.166526205219674;5.12217291506652;3.46573452536292;79.2841000002227;"1";0;[];[];[];[];4.96299999940675;["1", "1"];[0, 0];0;0;0;0;67.8386999970826;"1";0;[];[];[];[];[];[];14.8263000010047;"1";0;[];[];[];[];[];3.62650000170106
HE_7_15_C1;1;1292.53108412046;1957.10475132526;-0.227411479027755;0.819439604055589;21.5865000027406;"1";0;1418.37585266446;1953.73391517204;-0.0538944000101309;5.13145407068954;3.47081038188181;49.5649999975285;"1";0;[];[];[];[];3.54180000067572;["1", "1"];[0, 0];0;0;2.4;0;46.1761000005936;"1";0;[];[];[];[];[];[];18.2451000000583;"1";0;[];[];[];[];[];2.15629999729572
HE_8_15_C1;1;1306.18753096304;1945.06626791806;-0.230936292203457;0.834663029372592;42.1042999987549;"1";0;1433.48759256073;1944.32136769106;0.0477290252761345;5.12595765732132;3.46830668668902;52.15120000139;"1";0;[];[];[];[];4.42470000052708;["1", "1"];[0, 0];0;0;4;0;55.3156999994826;"1";0;[];[];[];[];[];[];18.8658000006399;"1";0;[];[];[];[];[];1.86390000089887
HE_8_16_C1;1;1294.08047611775;1935.46989497789;0;0.79975236080665;47.2711999973399;"1";0;1418.2233364992;1931.94796606598;0.163575511547595;5.12718932286132;3.46644341669112;56.7074000027787;"1";0;[];[];[];[];2.93109999984154;["1", "1"];[0, 0];0;0;5.6;0;53.1983000000764;"1";0;[];[];[];[];[];[];19.4024000011268;"1";0;[];[];[];[];[];2.74419999914244
HE_5_16_C1;1;1277.97431905652;1941.91757144103;-0.247744905028785;0.823157902440897;35.8052000010503;"1";0;1403.73583931398;1942.41099469935;0.151745900347292;5.12501940636882;3.46379456134561;66.7662999985623;"1";0;[];[];[];[];3.95650000064052;["1", "1"];[0, 0];0;0;4;0;44.3601000006311;"1";0;[];[];[];[];[];[];15.9445999997843;"1";0;[];[];[];[];[];2.37980000019888
HE_5_15_C1;1;1294.89316767237;1955.07337916117;-0.417361285031752;0.860211415796471;21.7387000011513;"1";0;1420.53941488933;1952.67584557217;-0.136109168171613;5.12562562868858;3.46161125832355;59.3770000014047;"1";0;[];[];[];[];4.58169999910751;["1", "1"];[0, 0];0;0;4;0;50.4093999988982;"1";0;[];[];[];[];[];[];18.5429999983171;"1";0;[];[];[];[];[];3.09650000053807
HE_6_16_C1;1;1293.97985282349;1929.33966011796;-0.10200629771959;0.805734788433483;38.2834000010916;"1";0;1417.46654066119;1930.43740674286;0.0778227265167871;5.12769152252688;3.46476081088227;67.2945000005711;"1";0;[];[];[];[];2.91459999789367;["1", "1"];[0, 0];0;0;0.8;0;49.8188999990816;"1";0;[];[];[];[];[];[];20.9751000002143;"1";0;[];[];[];[];[];2.09109999923385
HE_6_15_C1;1;1304.31040781622;1939.09346836679;-0.208132849141468;0.826813070042391;37.0608000011998;"1";0;1430.94292404271;1942.4333589321;0.0276162647875882;5.12802281113331;3.46309161552253;72.193399999378;"1";0;[];[];[];[];2.75419999888982;["1", "1"];[0, 0];0;0;0;0;50.0302000000374;"1";0;[];[];[];[];[];[];22.5356000009924;"1";0;[];[];[];[];[];2.26950000069337
HE_4_15_C1;1;1307.19148088528;1937.86498563327;-0.152412713483973;0.809728596370149;41.6436999985308;"1";0;1433.63951585035;1941.01072888774;0.0932115161886503;5.12586095621786;3.46243099874473;54.8736999990069;"1";0;[];[];[];[];2.8993999985687;["1", "1"];[0, 0];0;0;0;0;44.0019999987271;"1";0;[];[];[];[];[];[];21.7233999974269;"1";0;[];[];[];[];[];2.24839999646065
HE_3_15_C1;1;1293.03216042351;1955.2878269336;-0.413438016317417;0.78722063826595;31.2363999983063;"1";0;1420.21795517659;1954.0227390515;-0.116253082872684;5.12597614580278;3.46262964688446;56.916800000181;"1";0;[];[];[];[];4.81310000031954;["1", "1"];[0, 0];0;2.4;4;0;48.3514000006835;"1";0;[];[];[];[];[];[];19.1858000034699;"1";0;[];[];[];[];[];2.35949999841978
HE_3_16_C1;1;1280.50644544669;1938.94135659031;0;0.824562038473857;23.6940000031609;"1";0;1407.9033958527;1942.08627699245;0.167008839503951;5.12889125775208;3.46345035713241;62.1306000030017;"1";0;[];[];[];[];5.79199999992852;["1", "1"];[0, 0];0;0;0;0;60.5398000006971;"1";0;[];[];[];[];[];[];22.0576000028814;"1";0;[];[];[];[];[];1.58940000255825
HE_4_16_C1;1;1288.67665694881;1934.43011850472;-0.164870592019764;0.781303371562245;42.0635999980732;"1";0;1416.76666327884;1933.3873331373;0.0864789529167765;5.12597704341392;3.46502814082156;61.1741000029724;"1";0;[];[];[];[];6.24560000142083;["1", "1"];[0, 0];0;0;5.6;0;58.5112000007939;"1";0;[];[];[];[];[];[];18.0536999978358;"1";0;[];[];[];[];[];1.37850000101025
HE_2_16_C1;1;1294.5168821993;1940.11892575085;-0.176687556895608;0.781440831640282;34.0952999977162;"1";0;1420.42539905528;1937.38828770061;0.0921522120529416;5.12915353518804;3.46462231428559;78.6692000001494;"1";0;[];[];[];[];3.36670000251615;["1", "1"];[0, 0];0;0;5.6;0;41.3275999999314;"1";0;[];[];[];[];[];[];21.5248999993491;"1";0;[];[];[];[];[];2.91769999967073
HE_2_15_C1;1;1316.4406047327;1945.73780845251;-0.415134578791377;0.802445111396793;25.1831999994465;"1";0;1441.00493552296;1946.57789569335;-0.183036974656195;5.12708344319723;3.46312562689284;74.3572999999742;"1";0;[];[];[];[];3.81289999859291;["1", "1"];[0, 0];0;0;0;0;43.2647999987239;"1";0;[];[];[];[];[];[];13.3174999973562;"1";0;[];[];[];[];[];2.44929999826127
HE_1_16_C1;1;1278.10188670598;1946.81883925546;-0.0714141277569747;0.80529870141126;72.4544000004244;"1";0;1404.12611942146;1949.07876084488;0.0337216300887128;5.12302187603914;3.46340272157086;44.8848999985785;"1";0;[];[];[];[];3.7400000001071;["1", "1"];[0, 0];0;0;0;0;51.6602999996394;"1";0;[];[];[];[];[];[];13.6724000003596;"1";0;[];[];[];[];[];1.82820000190986
