,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,changes made in fail file,Smash Bond 9. inner_radius,Smash Bond 9. inner_radius (min),Smash Bond 9. inner_radius (max),Smash Bond 9. inner_radius (avg),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPNO,Unit,FO 1. Defect,FO 2. N_Defect,FO 3. Total Area,FO 4. Areas,FO 4. Areas (min),FO 4. Areas (max),FO 4. Areas (avg),FO 5. Total Area (um),FO 6. Areas (um),FO 6. Areas (um) (min),FO 6. Areas (um) (max),FO 6. Areas (um) (avg),FO 7. Angle (deg),FO 7. Angle (deg) (min),FO 7. Angle (deg) (max),FO 7. Angle (deg) (avg),FO 8. Offset X,FO 9. Offset Y,FO 10. Offset Theta,2DM 1. Defect,2DM 2. N_Defect,2DM 3. Row,2DM 4. Column,2DM 5. Angle,2DM 6. Width,2DM 7. Height,2DM 8. Offset X,2DM 9. Offset Y,2DM 10. Offset Theta,2DM 11. Inspection Time,Smash Bond 1. Defect,Smash Bond 2. N_Defect,Smash Bond 3. Total Area,Smash Bond 4. Areas,Smash Bond 4. Areas (min),Smash Bond 4. Areas (max),Smash Bond 4. Areas (avg),Smash Bond 5. Total Area (um),Smash Bond 6. Areas (um),Smash Bond 6. Areas (um) (min),Smash Bond 6. Areas (um) (max),Smash Bond 6. Areas (um) (avg),Smash Bond 7. Angle (deg),Smash Bond 7. Angle (deg) (min),Smash Bond 7. Angle (deg) (max),Smash Bond 7. Angle (deg) (avg),Smash Bond 8. circularity,Smash Bond 8. circularity (min),Smash Bond 8. circularity (max),Smash Bond 8. circularity (avg),Smash Bond 9. inner_radius (um),Smash Bond 9. inner_radius (um) (min),Smash Bond 9. inner_radius (um) (max),Smash Bond 9. inner_radius (um) (avg),Smash Bond 10. Inspection Time,Bond Offset 1. Defect,Bond Offset 2. N_Defect,Bond Offset 3. Total Area,Bond Offset 4. Areas,Bond Offset 4. Areas (min),Bond Offset 4. Areas (max),Bond Offset 4. Areas (avg),Bond Offset 5. Total Area (um),Bond Offset 6. Areas (um),Bond Offset 6. Areas (um) (min),Bond Offset 6. Areas (um) (max),Bond Offset 6. Areas (um) (avg),Bond Offset 7. Angle (deg),Bond Offset 7. Angle (deg) (min),Bond Offset 7. Angle (deg) (max),Bond Offset 7. Angle (deg) (avg),Bond Offset 8. Inspection Time,NSOL 1. Defect,NSOL 2. N_Defect,NSOL 3. Total Area,NSOL 4. Areas,NSOL 4. Areas (min),NSOL 4. Areas (max),NSOL 4. Areas (avg),NSOL 5. Total Area (um),NSOL 6. Areas (um),NSOL 6. Areas (um) (min),NSOL 6. Areas (um) (max),NSOL 6. Areas (um) (avg),NSOL 7. Angle (deg),NSOL 7. Angle (deg) (min),NSOL 7. Angle (deg) (max),NSOL 7. Angle (deg) (avg),NSOL 8. Inspection Time,FM Lead 1. Defect,FM Lead 2. N_Defect,FM Lead 3. Total Area,FM Lead 4. Areas,FM Lead 4. Areas (min),FM Lead 4. Areas (max),FM Lead 4. Areas (avg),FM Lead 5. Total Area (um),FM Lead 6. Areas (um),FM Lead 6. Areas (um) (min),FM Lead 6. Areas (um) (max),FM Lead 6. Areas (um) (avg),FM Lead 7. Angle (deg),FM Lead 7. Angle (deg) (min),FM Lead 7. Angle (deg) (max),FM Lead 7. Angle (deg) (avg),FM Lead 8. Offset X,FM Lead 9. Offset Y,FM Lead 10. Offset Theta,FM Lead 11. Inspection Time,Smash Bond 9. inner_radius,Smash Bond 9. inner_radius (min),Smash Bond 9. inner_radius (max),Smash Bond 9. inner_radius (avg)
HRH14450847,HE_13_16_L1,1,1,6840012,6840012,6840012,6840012,6840012,17.51043072,17.51043072,17.51043072,17.51043072,17.5104,0.356195446,0.356195446,0.356195446,0.3562,3.082502315,-2.280143374,20.40849573,1,0,552.2777948,2335.774317,0.34387702,1.845777772,0.100817707,3.737238907,-0.883644472,19.70270191,33.22140002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.87205411264167, 0.842430325697732, 0.79096200689886, 0.898237427117846, 0.899519776179513, 0.862984130976589, 0.881314286458839, 0.827322657486805, 0.79462336747666]",0.790962007,0.899519776,0.8522,"[24.8, 24.8, 24, 27.2, 26.4, 25.6, 26.4, 23.2, 23.2]",23.2,27.2,25.0667,3.509500006,1,16,4719,"[350, 203, 343, 251, 384, 212, 382, 171, 405, 199, 411, 229, 340, 279, 290, 270]",171,411,294.9375,12080.64,"[896, 519.68, 878.08, 642.56, 983.04, 542.72, 977.92, 437.76, 1036.8, 509.44, 1052.16, 586.24, 870.4, 714.24, 742.4, 691.2]",437.76,1052.16,755.04,"[0.902484251392456, 89.0209053548766, -12.7513697363663, -73.6901491992503, -7.63134051891767, -83.4181449590418, -1.64053577940224, -82.6797206131045, -0.999550211585756, -82.761856379676, -1.66661132466274, 82.0314853189843, 8.02624814691753, -82.3554376505077, -46.5698107801122, -88.5096873601018]",-88.50968736,89.02090535,-24.0433,6.245600001,1,9,11606,"[1320, 1272, 1254, 1297, 1277, 1272, 1293, 1296, 1325]",1254,1325,1289.5556,0.02971136,"[0.0033792, 0.00325632, 0.00321024, 0.00332032, 0.00326912, 0.00325632, 0.00331008, 0.00331776, 0.003392]",0.00321024,0.003392,0.0033,"[63.1250758278338, -64.4238980427299, -62.3785057741878, 89.3737448320422, -80.693357132556, -79.7045878546733, 86.4493164532966, 85.1520865603139, -79.9505165593159]",-80.69335713,89.37374483,-4.7834,4.410699999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.159400014,,,,
HRH14450847,HE_11_15_L1,1,1,6837498,6837498,6837498,6837498,6837498,17.50399488,17.50399488,17.50399488,17.50399488,17.504,0.294251211,0.294251211,0.294251211,0.2943,3.11484507,-2.296344219,16.85935253,1,0,561.885302,2356.122861,0.311543007,1.841310105,0.099070528,3.769796577,-0.899016483,17.85009946,46.62440001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.845223557711971, 0.902842326188865, 0.91119876698364, 0.855579962880612, 0.866232293618619, 0.841665549667602, 0.894239157146324, 0.889908224783223, 0.868419552124227]",0.84166555,0.911198767,0.875,"[23.2, 26.4, 25.6, 25.6, 22.4, 27.2, 25.6, 25.6, 24.8]",22.4,27.2,25.1556,5.248399975,1,16,4699,"[337, 244, 324, 252, 368, 205, 398, 217, 371, 214, 379, 260, 339, 245, 267, 279]",205,398,293.6875,12029.44,"[862.72, 624.64, 829.44, 645.12, 942.08, 524.8, 1018.88, 555.52, 949.76, 547.84, 970.24, 665.6, 867.84, 627.2, 683.52, 714.24]",524.8,1018.88,751.84,"[-11.9401863040391, 83.1092251158566, -19.9493933853161, 71.9420066824345, 0.11050547151752, -83.0428346736361, -1.17095281074901, -84.3619917624828, -0.316456026864428, 87.7136921761904, -2.97081937306862, 74.5891703062931, -13.5140306623344, -84.4708438069057, -71.8918353808208, 82.7017181932901]",-84.47084381,87.71369218,1.6586,2.326000016,1,9,11810,"[1368, 1313, 1298, 1302, 1321, 1280, 1281, 1330, 1317]",1280,1368,1312.2222,0.0302336,"[0.00350208, 0.00336128, 0.00332288, 0.00333312, 0.00338176, 0.0032768, 0.00327936, 0.0034048, 0.00337152]",0.0032768,0.00350208,0.0034,"[-61.2966425369159, 76.1601101873535, 56.2699856265291, -65.6036626356367, 82.4897361755435, 61.5363107787077, -84.5440047145695, -87.8251218303013, 65.2666153941722]",-87.82512183,82.48973618,4.717,3.11640001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.306600014,,,,
HRH14450847,HE_12_15_L1,1,1,6845232,6845232,6845232,6845232,6845232,17.52379392,17.52379392,17.52379392,17.52379392,17.5238,0.294015395,0.294015395,0.294015395,0.294,3.097231104,-2.326369961,16.84584122,1,0,580.51621,2344.998548,0.289541882,1.844736817,0.101120493,3.751997677,-0.928825936,16.58952783,50.06329998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.777476451813442, 0.71194943541931, 0.727793667162977, 0.732370719645377, 0.807614456187518, 0.715212112522909, 0.810588851920965, 0.781702976292371, 0.735895237634374]",0.711949435,0.810588852,0.7556,"[22.4, 21.6, 23.2, 24, 24.8, 22.4, 21.6, 22.4, 24.8]",21.6,24.8,23.0222,4.190499982,1,16,4763,"[353, 192, 361, 232, 413, 170, 460, 189, 411, 216, 403, 197, 349, 245, 314, 258]",170,460,297.6875,12193.28,"[903.68, 491.52, 924.16, 593.92, 1057.28, 435.2, 1177.6, 483.84, 1052.16, 552.96, 1031.68, 504.32, 893.44, 627.2, 803.84, 660.48]",435.2,1177.6,762.08,"[-7.91822519728284, 88.6627756382218, -13.7439757763738, 74.452621877335, 1.21407510647625, 87.5314128885862, -1.36755614867708, -81.6601120877329, -6.74551833993768, -83.4775031367968, 4.23180704139832, -84.8415834429444, 20.0601440004257, 89.3642032643201, -1.98179825432911, -87.3539179044266]",-87.3539179,89.36420326,-0.2233,1.943999989,1,9,11462,"[1319, 1264, 1263, 1256, 1271, 1259, 1275, 1254, 1301]",1254,1319,1273.5556,0.02934272,"[0.00337664, 0.00323584, 0.00323328, 0.00321536, 0.00325376, 0.00322304, 0.003264, 0.00321024, 0.00333056]",0.00321024,0.00337664,0.0033,"[40.4206054093615, -79.5074008776182, 50.0172077231405, 23.0590529778433, 18.1163811343946, 47.877927137935, -59.1035123166007, -6.45093390012081, 73.5654564303837]",-79.50740088,73.56545643,11.9994,2.24870001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0286,,,,
HRH14450847,HE_14_15_L1,1,1,6845983,6845983,6845983,6845983,6845983,17.52571648,17.52571648,17.52571648,17.52571648,17.5257,0.248731602,0.248731602,0.248731602,0.2487,3.090438819,-2.334900875,14.25127105,1,0,586.0891454,2342.390113,0.240366853,1.844628668,0.099749009,3.74782418,-0.937742633,13.77200624,45.4614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.620374441975892, 0.766671161712469, 0.70337622084699, 0.727232263840301, 0.801268242704158, 0.736683961358188, 0.777066901608041, 0.844743786824623, 0.664361103046992]",0.620374442,0.844743787,0.738,"[20.8, 21.6, 23.2, 22.4, 24, 21.6, 22.4, 23.2, 21.6]",20.8,24,22.3111,3.749999974,1,16,4965,"[350, 234, 350, 236, 387, 227, 429, 224, 410, 260, 403, 250, 363, 261, 304, 277]",224,429,310.3125,12710.4,"[896, 599.04, 896, 604.16, 990.72, 581.12, 1098.24, 573.44, 1049.6, 665.6, 1031.68, 640, 929.28, 668.16, 778.24, 709.12]",573.44,1098.24,794.4,"[-13.9577492326776, 82.3225838260145, -15.6744724236246, 84.8864148495154, -6.20887535000425, 87.9787642488921, -8.77628241095373, -83.8099869222164, -6.22059625199637, -72.4219043445379, -5.82759541367825, 73.9121704779354, -14.0545634439135, -74.1505377394258, -23.4953747229611, 56.1966768308613]",-83.80998692,87.97876425,3.7937,2.647999994,1,9,11370,"[1304, 1258, 1261, 1275, 1255, 1220, 1226, 1305, 1266]",1220,1305,1263.3333,0.0291072,"[0.00333824, 0.00322048, 0.00322816, 0.003264, 0.0032128, 0.0031232, 0.00313856, 0.0033408, 0.00324096]",0.0031232,0.0033408,0.0032,"[63.0545232952035, 55.7079871518438, 64.2407657976015, 73.2541562133323, 61.4552254432247, 46.6004980060996, 71.8154374706198, -88.7561542947152, 34.6682782303422]",-88.75615429,73.25415621,42.449,2.5685,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.068200003,,,,
HRH14450847,HE_11_16_L1,1,1,6839581,6839581,6839581,6839581,6839581,17.50932736,17.50932736,17.50932736,17.50932736,17.5093,0.343896489,0.343896489,0.343896489,0.3439,3.091090221,-2.27479149,19.70381742,1,0,549.101292,2340.618458,0.328870863,1.840943294,0.099235051,3.744989533,-0.878562067,18.84291247,9.341700003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.886963067589018, 0.900183842432431, 0.873173754719516, 0.883150080794421, 0.927571515081447, 0.924798414078935, 0.925489676410253, 0.942995913173418, 0.858124143207433]",0.858124143,0.942995913,0.9025,"[29.6, 27.2, 26.4, 27.2, 28, 26.4, 28.8, 28, 27.2]",26.4,29.6,27.6444,5.994700012,1,16,4249,"[285, 190, 306, 224, 334, 200, 356, 185, 373, 216, 336, 217, 283, 233, 275, 236]",185,373,265.5625,10877.44,"[729.6, 486.4, 783.36, 573.44, 855.04, 512, 911.36, 473.6, 954.88, 552.96, 860.16, 555.52, 724.48, 596.48, 704, 604.16]",473.6,954.88,679.84,"[-60.2813092094983, 86.6054360799196, -21.285598576398, -88.3710184101365, -9.23650832347995, -77.2549419426268, 4.12382543989016, -87.8685038455201, -1.53454786906181, -78.3376506967695, -7.22189334301808, 82.1453959186749, -59.8763291736239, -84.9224185088497, -60.8801470709468, 76.5842592335062]",-88.37101841,86.60543608,-24.2257,3.187400027,1,9,11866,"[1388, 1304, 1297, 1339, 1307, 1283, 1315, 1295, 1338]",1283,1388,1318.4444,0.03037696,"[0.00355328, 0.00333824, 0.00332032, 0.00342784, 0.00334592, 0.00328448, 0.0033664, 0.0033152, 0.00342528]",0.00328448,0.00355328,0.0034,"[56.0025445280236, 21.4575674052644, 45.9782094818552, 63.744815471755, -84.8512935959946, -76.6860840784885, 77.0824684312247, 89.8272317636753, 46.9572657428127]",-84.8512936,89.82723176,26.6125,6.748500018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.704600018,,,,
HRH14450847,HE_12_16_L1,1,1,6845968,6845968,6845968,6845968,6845968,17.52567808,17.52567808,17.52567808,17.52567808,17.5257,0.577301744,0.577301744,0.577301744,0.5773,3.077620735,-2.299450303,33.07695343,1,0,562.5756538,2328.651195,0.545532017,1.844086233,0.100804945,3.725841912,-0.900121046,31.25668217,19.34639999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.816969230340638, 0.825901517285292, 0.816517021351277, 0.861302202591809, 0.855566720444698, 0.785857943041003, 0.81965723012345, 0.879984256814859, 0.796272293082817]",0.785857943,0.879984257,0.8287,"[26.4, 22.4, 25.6, 24.8, 25.6, 21.6, 24, 24.8, 24.8]",21.6,26.4,24.4444,5.628599989,1,16,4653,"[376, 203, 396, 208, 358, 181, 429, 162, 432, 223, 349, 182, 370, 229, 319, 236]",162,432,290.8125,11911.68,"[962.56, 519.68, 1013.76, 532.48, 916.48, 463.36, 1098.24, 414.72, 1105.92, 570.88, 893.44, 465.92, 947.2, 586.24, 816.64, 604.16]",414.72,1105.92,744.48,"[-12.287041131576, -76.4965261968949, 4.2517970961709, 81.3448169936807, -6.57644599563458, -88.9366202674987, -7.39478064811872, -88.170936498011, 4.2496134640966, -81.3293365495393, 15.1147796375078, 82.4280521280871, 0.683163355334439, 82.8776593048953, 4.55903266834915, 87.449784631005]",-88.93662027,87.44978463,0.1104,3.480499989,1,9,11484,"[1316, 1260, 1294, 1287, 1251, 1242, 1232, 1281, 1321]",1232,1321,1276,0.02939904,"[0.00336896, 0.0032256, 0.00331264, 0.00329472, 0.00320256, 0.00317952, 0.00315392, 0.00327936, 0.00338176]",0.00315392,0.00338176,0.0033,"[30.8811975214595, -57.0605879718527, 45.0184320756938, -80.5320270626434, 21.0887052489743, 77.1672421518671, 24.7206250832678, 88.6139409236959, 47.8669375559694]",-80.53202706,88.61394092,21.9738,6.606800016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.878899995,,,,
HRH14450847,HE_9_15_L1,1,1,6839747,6839747,6839747,6839747,6839747,17.50975232,17.50975232,17.50975232,17.50975232,17.5098,0.367654694,0.367654694,0.367654694,0.3677,3.122852716,-2.28994875,21.06506228,1,0,559.2629258,2360.64557,0.347289817,1.844724094,0.100412636,3.777032911,-0.894820681,19.89824078,24.40229998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.828875859748095, 0.849757347081615, 0.916855950779596, 0.861212574940441, 0.853868350009449, 0.912749019057027, 0.88803850505632, 0.856563817824543, 0.873712584076136]",0.82887586,0.916855951,0.8713,"[25.6, 24, 24, 23.2, 24, 24, 24, 24, 24.8]",23.2,25.6,24.1778,5.689799989,1,16,4468,"[323, 187, 327, 243, 342, 205, 379, 189, 373, 226, 362, 230, 305, 238, 277, 262]",187,379,279.25,11438.08,"[826.88, 478.72, 837.12, 622.08, 875.52, 524.8, 970.24, 483.84, 954.88, 578.56, 926.72, 588.8, 780.8, 609.28, 709.12, 670.72]",478.72,970.24,714.88,"[-17.1453090204003, 81.7875719271489, -13.2309637791713, 71.7477047877453, -11.4678360849686, 80.0274224169349, -5.23427866671947, -88.624826527333, -4.37536026737379, 86.319994779008, -8.69894866815442, 75.1828243853523, -34.8955727124796, -90, -64.5428585142723, 68.6380935422695]",-90,86.31999478,7.843,2.798200003,1,9,11511,"[1316, 1267, 1290, 1278, 1299, 1249, 1240, 1254, 1318]",1240,1318,1279,0.02946816,"[0.00336896, 0.00324352, 0.0033024, 0.00327168, 0.00332544, 0.00319744, 0.0031744, 0.00321024, 0.00337408]",0.0031744,0.00337408,0.0033,"[30.2282781712529, 8.96836929392218, 29.3874000233952, 44.39925233725, -80.064184524395, 76.5348330774403, 46.8503414182574, -74.0915789897257, 67.1859421176665]",-80.06418452,76.53483308,16.5999,2.963300009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.215099984,,,,
HRH14450847,HE_10_15_L1,1,1,6841844,6841844,6841844,6841844,6841844,17.51512064,17.51512064,17.51512064,17.51512064,17.5151,0.289057566,0.289057566,0.289057566,0.2891,3.104971456,-2.321209451,16.56177857,1,0,579.3196963,2349.048651,0.312629921,1.844297753,0.099333946,3.758477841,-0.926911514,17.91237502,15.4717,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.868049705273574, 0.755741852736952, 0.762633478339264, 0.787132324005087, 0.825352173425569, 0.841563106344407, 0.817961709202294, 0.847829691522866, 0.775904187092805]",0.755741853,0.868049705,0.8091,"[23.2, 24.8, 24.8, 24.8, 24, 26.4, 27.2, 24, 26.4]",23.2,27.2,25.0667,4.939899984,1,16,4279,"[318, 184, 326, 207, 354, 178, 407, 152, 379, 189, 367, 185, 330, 212, 269, 222]",152,407,267.4375,10954.24,"[814.08, 471.04, 834.56, 529.92, 906.24, 455.68, 1041.92, 389.12, 970.24, 483.84, 939.52, 473.6, 844.8, 542.72, 688.64, 568.32]",389.12,1041.92,684.64,"[-21.3885365799761, 84.3530380625321, 3.64325073377103, 77.4750730839735, -1.11813103492881, 87.7374567357406, -0.982332070114586, -88.0277505576716, -6.77406816630143, -78.4589845453932, 1.02281568022956, 82.5049669523589, -1.37839978307275, 87.7667659288825, 77.4416641164128, 88.0497583071589]",-88.02775056,88.04975831,24.4917,1.841700025,1,9,11553,"[1317, 1295, 1278, 1256, 1285, 1268, 1272, 1285, 1297]",1256,1317,1283.6667,0.02957568,"[0.00337152, 0.0033152, 0.00327168, 0.00321536, 0.0032896, 0.00324608, 0.00325632, 0.0032896, 0.00332032]",0.00321536,0.00337152,0.0033,"[6.69482093322112, 21.1389319681895, 40.9944014656429, 33.8905645873039, 58.3088208643667, 44.3566632204219, 69.510778835963, 45.3205094397199, 36.6034710217305]",6.694820933,69.51077884,39.6466,4.102100007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.649799987,,,,
HRH14450847,HE_7_15_L1,1,1,6840438,6840438,6840438,6840438,6840438,17.51152128,17.51152128,17.51152128,17.51152128,17.5115,0.335888764,0.335888764,0.335888764,0.3359,3.13143416,-2.289170996,19.24500857,1,0,557.9690304,2365.355573,0.358634404,1.842400922,0.100137064,3.784568917,-0.892750449,20.54823773,20.5244,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.831891310591728, 0.829621959711588, 0.851169138412407, 0.900161729488901, 0.82251196376117, 0.885399159320326, 0.850066467751273, 0.886921845289535, 0.875260906706405]",0.822511964,0.900161729,0.8592,"[26.4, 23.2, 22.4, 27.2, 25.6, 27.2, 24, 26.4, 24.8]",22.4,27.2,25.2444,9.577699995,1,16,4538,"[304, 245, 284, 288, 337, 242, 366, 215, 341, 242, 344, 249, 292, 247, 240, 302]",215,366,283.625,11617.28,"[778.24, 627.2, 727.04, 737.28, 862.72, 619.52, 936.96, 550.4, 872.96, 619.52, 880.64, 637.44, 747.52, 632.32, 614.4, 773.12]",550.4,936.96,726.08,"[-19.4398802550459, 79.6359698027027, -61.0904333097786, 51.9758830226764, -9.52110933316483, -86.3426543185888, -3.60893419248978, -85.6973776986944, -11.6191034655719, -86.3426543185888, -4.96801470226732, 82.1475332460252, -43.1929448787059, -78.4665407038045, -89.4015811506408, 28.8833290634498]",-89.40158115,82.14753325,-21.0655,2.618099999,1,9,11552,"[1348, 1255, 1263, 1298, 1256, 1271, 1260, 1298, 1303]",1255,1348,1283.5556,0.02957312,"[0.00345088, 0.0032128, 0.00323328, 0.00332288, 0.00321536, 0.00325376, 0.0032256, 0.00332288, 0.00333568]",0.0032128,0.00345088,0.0033,"[49.4915732319642, 40.6043313158863, 53.1511202292673, 57.5664166305651, 88.5670230123424, 69.1354364189104, 81.2802174113548, -78.8890813488672, -85.7512277876711]",-85.75122779,88.56702301,30.5729,3.037399991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80799999,,,,
HRH14450847,HE_10_16_L1,1,1,6844337,6844337,6844337,6844337,6844337,17.52150272,17.52150272,17.52150272,17.52150272,17.5215,0.650702918,0.650702918,0.650702918,0.6507,3.083398422,-2.299163955,37.28253092,1,0,563.6705068,2330.419103,0.630126727,1.844728273,0.099794624,3.728670565,-0.901872811,36.103602,15.88749999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.862948991197184, 0.8317193556603, 0.806751819369511, 0.875091398356258, 0.715255605448124, 0.781828841414323, 0.81247372908451, 0.825146823218474, 0.802817353002476]",0.715255605,0.875091398,0.8127,"[28.8, 26.4, 27.2, 28.8, 24.8, 24.8, 24.8, 24, 24]",24,28.8,25.9556,4.965800006,1,17,3818,"[304, 151, 329, 170, 313, 144, 21, 327, 129, 363, 128, 349, 169, 289, 193, 241, 198]",21,363,224.5882,9774.08,"[778.24, 386.56, 842.24, 435.2, 801.28, 368.64, 53.76, 837.12, 330.24, 929.28, 327.68, 893.44, 432.64, 739.84, 494.08, 616.96, 506.88]",53.76,929.28,574.9459,"[21.4232186321883, -88.2755152305649, 3.87635226891279, 85.8859243371703, 10.5051285213545, -89.671411316618, 89.2038631069344, 4.20181738313776, -85.9798517937573, 7.35037556555815, -87.6508202726424, -10.9736438801477, 83.9518724747132, -33.9187671091198, -87.543003489429, 89.6058788482023, -88.1488965273069]",-89.67141132,89.60587885,-10.3622,2.105199994,1,9,11729,"[1363, 1269, 1319, 1326, 1300, 1287, 1274, 1264, 1327]",1264,1363,1303.2222,0.03002624,"[0.00348928, 0.00324864, 0.00337664, 0.00339456, 0.003328, 0.00329472, 0.00326144, 0.00323584, 0.00339712]",0.00323584,0.00348928,0.0033,"[-1.66581519903053, 23.4461933515074, 27.5600365269423, 28.0780854732286, 27.9568363657741, 26.0277377735146, 24.2829273401957, 28.2704862095704, 5.08335886118102]",-1.665815199,28.27048621,21.0044,2.50870001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.586000006,,,,
HRH14450847,HE_8_16_L1,1,1,6850790,6850790,6850790,6850790,6850790,17.5380224,17.5380224,17.5380224,17.5380224,17.538,0.59924144,0.59924144,0.59924144,0.5992,3.092407992,-2.295363766,34.3340054,1,0,560.8528461,2338.178848,0.63406789,1.845531718,0.100935775,3.741086157,-0.897364554,36.32941405,22.86969998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.810219944419666, 0.807142291826654, 0.825391880911826, 0.832938524970034, 0.871684159686064, 0.8607724495572, 0.82202333862231, 0.870298356635383, 0.8187833020441]",0.807142292,0.87168416,0.8355,"[26.4, 27.2, 28, 25.6, 28, 24, 24.8, 25.6, 22.4]",22.4,28,25.7778,8.152299997,1,16,4266,"[343, 162, 307, 185, 365, 176, 377, 168, 379, 188, 335, 212, 315, 239, 259, 256]",162,379,266.625,10920.96,"[878.08, 414.72, 785.92, 473.6, 934.4, 450.56, 965.12, 430.08, 970.24, 481.28, 857.6, 542.72, 806.4, 611.84, 663.04, 655.36]",414.72,970.24,682.56,"[10.107950052551, 86.553847829922, -0.773648848760277, 83.1511348305638, 12.7001031815739, 88.9657968591822, 3.12390616308056, -83.7148175563825, 13.7116591980437, -84.1897869370092, -17.7242953323017, 77.8694608581513, -26.2579744135351, 89.7608745874563, -75.4594134939086, 79.2015644670963]",-84.18978694,89.76087459,16.0641,2.710400004,1,9,11594,"[1316, 1305, 1293, 1302, 1273, 1266, 1285, 1279, 1275]",1266,1316,1288.2222,0.02968064,"[0.00336896, 0.0033408, 0.00331008, 0.00333312, 0.00325888, 0.00324096, 0.0032896, 0.00327424, 0.003264]",0.00324096,0.00336896,0.0033,"[6.0424978403819, 31.1485392820638, 19.6262359084958, 41.2083902401103, 36.0163050545023, 66.8725283656298, -88.2134059879282, 79.4873502230465, 37.4105513376576]",-88.21340599,79.48735022,25.511,2.798000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.791600011,,,,
HRH14450847,HE_8_15_L1,1,1,6848563,6848563,6848563,6848563,6848563,17.53232128,17.53232128,17.53232128,17.53232128,17.5323,0.360505459,0.360505459,0.360505459,0.3605,3.112590312,-2.318330786,20.6554413,1,0,576.3285516,2354.360479,0.356433809,1.84454263,0.100992641,3.766976766,-0.922125683,20.42215296,12.2461,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.726755774216979, 0.810316789735585, 0.771846569732799, 0.850128538156712, 0.723923454391986, 0.761879708128304, 0.803316448381705, 0.811250925643772, 0.760061533402065]",0.723923454,0.850128538,0.7799,"[24.8, 23.2, 22.4, 23.2, 22.4, 24.8, 23.2, 25.6, 23.2]",22.4,25.6,23.6444,10.5151,1,16,4685,"[362, 209, 348, 251, 372, 208, 413, 196, 383, 193, 375, 242, 323, 232, 299, 279]",193,413,292.8125,11993.6,"[926.72, 535.04, 890.88, 642.56, 952.32, 532.48, 1057.28, 501.76, 980.48, 494.08, 960, 619.52, 826.88, 593.92, 765.44, 714.24]",494.08,1057.28,749.6,"[-2.67509647267523, 77.4068810325071, -4.04289744115999, 74.3769411161573, -7.63246635797919, 87.2333797451835, -1.10202225391518, -78.8353861101151, -11.1864963639291, 88.0802833033294, 5.75333286371403, 78.2706297103754, -12.9104037598779, 82.5905497714975, -21.4358573443737, -58.4955659691286]",-78.83538611,88.0802833,18.4622,4.598700005,1,9,11472,"[1298, 1281, 1272, 1283, 1266, 1275, 1261, 1260, 1276]",1260,1298,1274.6667,0.02936832,"[0.00332288, 0.00327936, 0.00325632, 0.00328448, 0.00324096, 0.003264, 0.00322816, 0.0032256, 0.00326656]",0.0032256,0.00332288,0.0033,"[39.4079824827816, 21.6129190524464, -40.5399483351055, 42.0010904945488, 5.44906668773975, 28.4639690649598, 77.4787454772739, 12.6316234537589, 31.5897612378657]",-40.53994834,77.47874548,24.2328,2.464299992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.175400001,,,,
