DPNO,Unit,PCB 1. Defect,PCB 2. N_Defect,PCB 3. Total Area,PCB 4. Areas,PCB 4. Areas (min),PCB 4. Areas (max),PCB 4. Areas (avg),PCB 5. Total Area (um),PCB 6. Areas (um),PCB 6. Areas (um) (min),PCB 6. Areas (um) (max),PCB 6. Areas (um) (avg),PCB 7. Angle (deg),PCB 7. Angle (deg) (min),PCB 7. Angle (deg) (max),PCB 7. Angle (deg) (avg),PCB 8. Inspection Time,2DM 1. Defect,2DM 2. N_Defect,2DM 3. Row 1,2DM 4. Column 1,2DM 5. Angle 1,2DM 6. Width 1,2DM 7. Height 1,2DM 8. Row 2,2DM 9. Column 2,2DM 10. Angle 2,2DM 11. Width 2,2DM 12. Height 2,2DM 13. Center X,2DM 14. Center Y,2DM 15. Orientation,2DM 16. Row Difference,2DM 17. Column Difference,2DM 18. Distance,2DM 19. Angle Difference,2DM 20. Inspection Time,Smash Bond 1. Defect,Smash Bond 2. N_Defect,Smash Bond 3. Total Area,Smash Bond 4. Areas,Smash Bond 4. Areas (min),Smash Bond 4. Areas (max),Smash Bond 4. Areas (avg),Smash Bond 5. Total Area (um),Smash Bond 6. Areas (um),Smash Bond 6. Areas (um) (min),Smash Bond 6. Areas (um) (max),Smash Bond 6. Areas (um) (avg),Smash Bond 7. Angle (deg),Smash Bond 7. Angle (deg) (min),Smash Bond 7. Angle (deg) (max),Smash Bond 7. Angle (deg) (avg),Smash Bond 8. circularity,Smash Bond 8. circularity (min),Smash Bond 8. circularity (max),Smash Bond 8. circularity (avg),Smash Bond 9. inner_radius (um),Smash Bond 9. inner_radius (um) (min),Smash Bond 9. inner_radius (um) (max),Smash Bond 9. inner_radius (um) (avg),Smash Bond 10. width (um),Smash Bond 10. width (um) (min),Smash Bond 10. width (um) (max),Smash Bond 10. width (um) (avg),Smash Bond 11. Inspection Time,Bond Offset 1. Defect,Bond Offset 2. N_Defect,Bond Offset 3. Total Area,Bond Offset 4. Areas,Bond Offset 4. Areas (min),Bond Offset 4. Areas (max),Bond Offset 4. Areas (avg),Bond Offset 5. Total Area (um),Bond Offset 6. Areas (um),Bond Offset 6. Areas (um) (min),Bond Offset 6. Areas (um) (max),Bond Offset 6. Areas (um) (avg),Bond Offset 7. Angle (deg),Bond Offset 7. Angle (deg) (min),Bond Offset 7. Angle (deg) (max),Bond Offset 7. Angle (deg) (avg),Bond Offset 8. contlength,Bond Offset 8. contlength (min),Bond Offset 8. contlength (max),Bond Offset 8. contlength (avg),Bond Offset 9. inner_radius (um),Bond Offset 9. inner_radius (um) (min),Bond Offset 9. inner_radius (um) (max),Bond Offset 9. inner_radius (um) (avg),Bond Offset 10. bulkiness,Bond Offset 10. bulkiness (min),Bond Offset 10. bulkiness (max),Bond Offset 10. bulkiness (avg),Bond Offset 11. Inspection Time,Die Crack 1. Defect,Die Crack 2. N_Defect,Die Crack 3. Total Area,Die Crack 4. Areas,Die Crack 4. Areas (min),Die Crack 4. Areas (max),Die Crack 4. Areas (avg),Die Crack 5. Total Area (um),Die Crack 6. Areas (um),Die Crack 6. Areas (um) (min),Die Crack 6. Areas (um) (max),Die Crack 6. Areas (um) (avg),Die Crack 7. Angle (deg),Die Crack 7. Angle (deg) (min),Die Crack 7. Angle (deg) (max),Die Crack 7. Angle (deg) (avg),Die Crack 8. inner_radius (um),Die Crack 8. inner_radius (um) (min),Die Crack 8. inner_radius (um) (max),Die Crack 8. inner_radius (um) (avg),Die Crack 9. Offset X,Die Crack 10. Offset Y,Die Crack 11. Offset Theta,Die Crack 12. Inspection Time,BrightField PD (FM) 1. Defect,BrightField PD (FM) 2. N_Defect,BrightField PD (FM) 3. Diameter FAIL (um)(FM),BrightField PD (FM) 3. Diameter FAIL (um)(FM) (min),BrightField PD (FM) 3. Diameter FAIL (um)(FM) (max),BrightField PD (FM) 3. Diameter FAIL (um)(FM) (avg),BrightField PD (FM) 4. Diameter ALL (um)(FM),BrightField PD (FM) 4. Diameter ALL (um)(FM) (min),BrightField PD (FM) 4. Diameter ALL (um)(FM) (max),BrightField PD (FM) 4. Diameter ALL (um)(FM) (avg),BrightField PD (FM) 5. Area ALL (um2)(FM),BrightField PD (FM) 5. Area ALL (um2)(FM) (min),BrightField PD (FM) 5. Area ALL (um2)(FM) (max),BrightField PD (FM) 5. Area ALL (um2)(FM) (avg),BrightField PD (FM) 6. Cummulative Area (um2)(FM),BrightField PD (FM) 7. Inspection Time,BrightField All (FM) 1. Defect,BrightField All (FM) 2. N_Defect,BrightField All (FM) 3. Diameter FAIL PD (um)(FM),BrightField All (FM) 3. Diameter FAIL PD (um)(FM) (min),BrightField All (FM) 3. Diameter FAIL PD (um)(FM) (max),BrightField All (FM) 3. Diameter FAIL PD (um)(FM) (avg),BrightField All (FM) 4. Diameter FAIL Non-Act (um)(FM),BrightField All (FM) 4. Diameter FAIL Non-Act (um)(FM) (min),BrightField All (FM) 4. Diameter FAIL Non-Act (um)(FM) (max),BrightField All (FM) 4. Diameter FAIL Non-Act (um)(FM) (avg),BrightField All (FM) 5. Area FAIL (um)(FM),BrightField All (FM) 5. Area FAIL (um)(FM) (min),BrightField All (FM) 5. Area FAIL (um)(FM) (max),BrightField All (FM) 5. Area FAIL (um)(FM) (avg),BrightField All (FM) 6. Diameter ALL (um)(FM),BrightField All (FM) 6. Diameter ALL (um)(FM) (min),BrightField All (FM) 6. Diameter ALL (um)(FM) (max),BrightField All (FM) 6. Diameter ALL (um)(FM) (avg),BrightField All (FM) 7. Area ALL (um2)(FM),BrightField All (FM) 7. Area ALL (um2)(FM) (min),BrightField All (FM) 7. Area ALL (um2)(FM) (max),BrightField All (FM) 7. Area ALL (um2)(FM) (avg),BrightField All (FM) 8. Cummulative Area (um2)(FM),BrightField All (FM) 9. Inspection Time
HRH14450847,HE_3_13_L,1,1,2992063,2992063,2992063,2992063,2992063,7659681.28,7659681.28,7659681.28,7659681.28,7659681.28,-1.381283882,-1.381283882,-1.381283882,-1.3813,15.1736,1,0,1257.449489,1944.724151,0.408045038,4029.109104,1988.227371,1384.109907,1945.503929,0.255168479,5080.335819,3429.201004,1320.779698,1945.11404,-1.564639961,-202.65667,-1.247644345,202.6605104,0.152876559,89.3121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.563470442165825, 0.549722298557669, 0.539983028686931, 0.593694624553191, 0.577192329363821, 0.565352826798842, 0.526240451126977, 0.550023428401269, 0.508252074039157]",0.508252074,0.593694625,0.5527,"[28.8, 29.6, 28.8, 28.8, 28.8, 28, 27.2, 28, 28]",27.2,29.6,28.4444,"[59.2, 62.4, 62.4, 59.2, 60.8, 57.6, 60.8, 59.2, 59.2]",57.6,62.4,60.0889,3.571499983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.525899996,1,1,33625,33625,33625,33625,33625,86080,86080,86080,86080,86080,-4.443228202,-4.443228202,-4.443228202,-4.4432,5.6,5.6,5.6,5.6,2962.348681,-2157.306813,-254.5782234,9.545100009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.14870001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.52190001
HRH14450847,HE_3_14_L,1,1,2991334,2991334,2991334,2991334,2991334,7657815.04,7657815.04,7657815.04,7657815.04,7657815.04,-1.311493199,-1.311493199,-1.311493199,-1.3115,11.3787,1,0,1251.223853,1931.484723,0.478935987,4028.79386,1987.660418,1382.798436,1928.077104,0.302705769,5077.532996,3432.290851,1317.011144,1929.780913,1.544903352,-210.5193334,5.452190327,210.589924,0.176230218,67.72739999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.514793277957728, 0.536360963999971, 0.522496640871423, 0.512058678524579, 0.533727708131871, 0.534680989401589, 0.584379501878571, 0.517949028437892, 0.511914637051294]",0.511914637,0.584379502,0.5298,"[24.8, 24.8, 26.4, 25.6, 24.8, 24.8, 28, 24.8, 25.6]",24.8,28,25.5111,"[60.8, 60.8, 60.8, 59.2, 60.8, 57.6, 59.2, 57.6, 60.8]",57.6,60.8,59.7333,3.701500013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.655999986,1,1,32182,32182,32182,32182,32182,82385.92,82385.92,82385.92,82385.92,82385.92,-4.421528083,-4.421528083,-4.421528083,-4.4215,5.6,5.6,5.6,5.6,2940.635038,-2108.317842,-253.3348982,16.79640001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.2719,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.86329999
HRH14450847,HE_4_14_L,1,1,2992119,2992119,2992119,2992119,2992119,7659824.64,7659824.64,7659824.64,7659824.64,7659824.64,-1.23082264,-1.23082264,-1.23082264,-1.2308,8.64439999,1,0,1273.029629,1920.846512,0.563376802,4029.565433,1987.629219,1402.385663,1921.319366,0.390858858,5082.69039,3433.806537,1337.707646,1921.082939,-1.567140898,-206.969655,-0.75656623,206.9710377,0.172517944,46.96960002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.513358429251036, 0.514676085815021, 0.49620590407886, 0.576550367699271, 0.553500583177533, 0.527105916158462, 0.533437473059869, 0.533221396537392, 0.570622335770063]",0.496205904,0.576550368,0.5354,"[25.6, 25.6, 24.8, 28.8, 25.6, 25.6, 25.6, 25.6, 24.8]",24.8,28.8,25.7778,"[60.8, 62.4, 59.2, 62.4, 59.2, 60.8, 59.2, 59.2, 60.8]",59.2,62.4,60.4444,8.302600007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93280002,1,1,32249,32249,32249,32249,32249,82557.44,82557.44,82557.44,82557.44,82557.44,-4.515249476,-4.515249476,-4.515249476,-4.5152,5.6,5.6,5.6,5.6,2929.930429,-2145.542547,-258.7047384,24.85680001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.8291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.99110001
HRH14450847,HE_6_13_L,1,1,2995759,2995759,2995759,2995759,2995759,7669143.04,7669143.04,7669143.04,7669143.04,7669143.04,-1.442916905,-1.442916905,-1.442916905,-1.4429,8.848700003,1,0,1275.624125,1930.354135,0.342606904,4030.015962,1988.256371,1403.897892,1931.377423,0.181156536,5083.68268,3430.225495,1339.761009,1930.865779,-1.562819121,-205.2380287,-1.637260724,205.2445591,0.161450368,50.5981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.547378552831279, 0.556736454703607, 0.555924477585037, 0.567315320766274, 0.578422726393466, 0.574897266841361, 0.574714150959382, 0.560448919656337, 0.602403295659016]",0.547378553,0.602403296,0.5687,"[25.6, 25.6, 25.6, 26.4, 26.4, 26.4, 25.6, 24.8, 25.6]",24.8,26.4,25.7778,"[60.8, 62.4, 62.4, 64, 60.8, 64, 64, 62.4, 62.4]",60.8,64,62.5778,7.816600002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.479600011,1,1,32571,32571,32571,32571,32571,83381.76,83381.76,83381.76,83381.76,83381.76,-4.749021004,-4.749021004,-4.749021004,-4.749,5.6,5.6,5.6,5.6,2938.212471,-2160.532891,-272.0988604,9.867199988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.48889999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.96949999
HRH14450847,HE_5_14_L,1,1,2993021,2993021,2993021,2993021,2993021,7662133.76,7662133.76,7662133.76,7662133.76,7662133.76,-1.272572279,-1.272572279,-1.272572279,-1.2726,9.947500017,1,0,1262.338977,1927.689952,0.517691428,4029.40243,1987.615827,1391.158142,1927.441086,0.36725382,5075.507677,3431.169794,1326.748559,1927.565519,1.568864425,-206.1106638,0.398186158,206.1110484,0.150437608,58.88220001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.572346132248761, 0.588009559948459, 0.600752160979054, 0.601511496063211, 0.617778006798713, 0.544628392836412, 0.547634807924687, 0.558224162206589, 0.631821208953865]",0.544628393,0.631821209,0.5847,"[25.6, 29.6, 29.6, 29.6, 29.6, 25.6, 25.6, 24.8, 28.8]",24.8,29.6,27.6444,"[62.4, 62.4, 60.8, 62.4, 62.4, 59.2, 60.8, 62.4, 60.8]",59.2,62.4,61.5111,5.609899992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.606700008,1,1,32000,32000,32000,32000,32000,81920,81920,81920,81920,81920,-4.751193947,-4.751193947,-4.751193947,-4.7512,5.6,5.6,5.6,5.6,2926.23415,-2128.7748,-272.2233608,9.208400006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.9971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.18389999
HRH14450847,HE_6_14_L,1,1,2994242,2994242,2994242,2994242,2994242,7665259.52,7665259.52,7665259.52,7665259.52,7665259.52,-1.170869899,-1.170869899,-1.170869899,-1.1709,8.779800002,1,0,1278.741871,1917.05455,0.615033922,4030.195925,1987.726017,1405.803327,1919.498238,0.453427009,5083.910443,3432.374141,1342.272599,1918.276394,-1.551566364,-203.2983298,-3.909901284,203.3359246,0.161606913,39.20870001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.54082884671367, 0.537510895870247, 0.560405003872321, 0.574037411684193, 0.582428786424721, 0.554011661720807, 0.572331716849067, 0.562089517576656, 0.591297581813284]",0.537510896,0.591297582,0.5639,"[24.8, 25.6, 25.6, 25.6, 26.4, 25.6, 25.6, 25.6, 24.8]",24.8,26.4,25.5111,"[62.4, 62.4, 64, 62.4, 62.4, 62.4, 60.8, 62.4, 62.4]",60.8,64,62.4,3.904699988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.470499989,1,1,31867,31867,31867,31867,31867,81579.52,81579.52,81579.52,81579.52,81579.52,-4.262193836,-4.262193836,-4.262193836,-4.2622,5.6,5.6,5.6,5.6,2903.434098,-2148.249311,-244.2057183,12.03879999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.2176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2211
HRH14450847,HE_5_13_L,1,1,2993419,2993419,2993419,2993419,2993419,7663152.64,7663152.64,7663152.64,7663152.64,7663152.64,-1.234710077,-1.234710077,-1.234710077,-1.2347,13.54320001,1,0,1253.476929,1939.735317,0.553298492,4029.689954,1987.99392,1382.226343,1942.084008,0.410969609,5077.122379,3428.820196,1317.851636,1940.909662,-1.55255601,-205.9990629,-3.757904902,206.0333365,0.142328883,65.01159997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.566229587316078, 0.566776750700136, 0.55208854839899, 0.602439186088719, 0.593931916258451, 0.583767963923015, 0.537351089236747, 0.576473275296222, 0.575687708780583]",0.537351089,0.602439186,0.5727,"[28.8, 28.8, 28.8, 29.6, 29.6, 28.8, 28.8, 29.6, 28.8]",28.8,29.6,29.0667,"[60.8, 60.8, 60.8, 60.8, 60.8, 59.2, 59.2, 60.8, 60.8]",59.2,60.8,60.4444,3.188000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.947699995,1,1,32959,32959,32959,32959,32959,84375.04,84375.04,84375.04,84375.04,84375.04,-4.515639994,-4.515639994,-4.515639994,-4.5156,5.6,5.6,5.6,5.6,2961.005759,-2133.701629,-258.7271134,9.535200021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.5637,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.97570002
HRH14450847,HE_8_13_L,1,1,2995566,2995566,2995566,2995566,2995566,7668648.96,7668648.96,7668648.96,7668648.96,7668648.96,-1.398668141,-1.398668141,-1.398668141,-1.3987,9.158900008,1,0,1279.700561,1928.776881,0.386208874,4030.216695,1988.352961,1410.003234,1929.565275,0.225234706,5077.927264,3430.253212,1344.851897,1929.171078,-1.564745922,-208.4842762,-1.261429752,208.4880923,0.160974168,53.82950002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.621427372095954, 0.556765301025918, 0.582383574756963, 0.566016275946742, 0.610982371408066, 0.578582248858987, 0.605924636198309, 0.623313173921311, 0.587198611974979]",0.556765301,0.623313174,0.5925,"[25.6, 25.6, 25.6, 25.6, 25.6, 26.4, 24.8, 30.4, 25.6]",24.8,30.4,26.1333,"[64, 65.6, 64, 62.4, 62.4, 64, 65.6, 62.4, 62.4]",62.4,65.6,63.6444,2.284599992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333299992,1,1,32763,32763,32763,32763,32763,83873.28,83873.28,83873.28,83873.28,83873.28,-4.925285369,-4.925285369,-4.925285369,-4.9253,5.6,5.6,5.6,5.6,2929.802668,-2177.985996,-282.1980645,10.35950001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.9911,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.50069998
HRH14450847,HE_7_14_L,1,1,2992274,2992274,2992274,2992274,2992274,7660221.44,7660221.44,7660221.44,7660221.44,7660221.44,-1.300015064,-1.300015064,-1.300015064,-1.3,6.718799996,1,0,1269.070733,1924.717511,0.486441933,4029.402322,1987.640238,1396.398786,1925.05618,0.335105851,5076.424762,3430.88783,1332.73476,1924.886846,-1.568136518,-203.7248835,-0.541870551,203.7256042,0.151336082,52.5393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.528370357605762, 0.560767334326121, 0.54505067953644, 0.549527053670451, 0.565195364283367, 0.556355082692391, 0.581396934052815, 0.543959270576669, 0.553380640319871]",0.528370358,0.581396934,0.5538,"[24, 25.6, 24.8, 25.6, 24.8, 24.8, 24.8, 24.8, 24.8]",24,25.6,24.8889,"[64, 60.8, 60.8, 62.4, 59.2, 64, 62.4, 60.8, 62.4]",59.2,64,61.8667,5.725099996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.394999996,1,1,32487,32487,32487,32487,32487,83166.72,83166.72,83166.72,83166.72,83166.72,-5.008433955,-5.008433955,-5.008433955,-5.0084,5.6,5.6,5.6,5.6,2925.071469,-2155.917826,-286.9621276,8.337700012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.8085,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.18070001
HRH14450847,HE_8_14_L,1,1,2993792,2993792,2993792,2993792,2993792,7664107.52,7664107.52,7664107.52,7664107.52,7664107.52,-1.439353566,-1.439353566,-1.439353566,-1.4394,12.0163,1,0,1283.582912,1914.899889,0.339169785,4029.906436,1987.675453,1411.986431,1915.780728,0.243675046,5078.828741,3433.833839,1347.784671,1915.340308,-1.563936503,-205.4456311,-1.409342898,205.4504651,0.095494739,46.6952,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.597533440762239, 0.566319467571177, 0.57682606313849, 0.564615190102077, 0.614335279293913, 0.593194663340432, 0.577231105663976, 0.555851445345736, 0.584309478004153]",0.555851445,0.614335279,0.5811,"[24.8, 25.6, 24.8, 25.6, 25.6, 24.8, 24.8, 24.8, 24.8]",24.8,25.6,25.0667,"[64, 64, 64, 62.4, 64, 62.4, 62.4, 64, 65.6]",62.4,65.6,63.6444,3.947799996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.222699994,1,1,32139,32139,32139,32139,32139,82275.84,82275.84,82275.84,82275.84,82275.84,-4.85956764,-4.85956764,-4.85956764,-4.8596,5.6,5.6,5.6,5.6,2895.628862,-2169.136762,-278.4327161,10.27580001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.2827,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.40859999
HRH14450847,HE_7_13_L,1,1,2993096,2993096,2993096,2993096,2993096,7662325.76,7662325.76,7662325.76,7662325.76,7662325.76,-1.384423772,-1.384423772,-1.384423772,-1.3844,9.336200019,1,0,1263.100904,1940.265421,0.400505155,4029.755604,1988.074581,1390.428394,1942.102919,0.31711006,5073.271904,3428.850154,1326.764649,1941.18417,-1.556366058,-203.7239829,-2.939995938,203.7451957,0.083395095,57.19029999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.561631226938731, 0.576847304613594, 0.544417855866419, 0.567306323386761, 0.594255313455542, 0.614183180733791, 0.550258070589236, 0.576405313669794, 0.539271791230729]",0.539271791,0.614183181,0.5694,"[27.2, 26.4, 26.4, 29.6, 29.6, 28.8, 27.2, 29.6, 27.2]",26.4,29.6,28,"[64, 62.4, 60.8, 64, 62.4, 60.8, 60.8, 60.8, 59.2]",59.2,64,61.6889,4.883599991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.154599989,1,1,33358,33358,33358,33358,33358,85396.48,85396.48,85396.48,85396.48,85396.48,-4.666802481,-4.666802481,-4.666802481,-4.6668,5.6,5.6,5.6,5.6,2962.088423,-2159.296457,-267.388086,12.03840002,72,1,0,0,0,0,16.47300823,16.47300823,16.47300823,16.473,194.56,194.56,194.56,194.56,194.56,97.95940001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16.47300823,16.47300823,16.47300823,16.473,194.56,194.56,194.56,194.56,194.56,26.19909999
HRH14450847,HE_9_13_L,1,1,2992967,2992967,2992967,2992967,2992967,7661995.52,7661995.52,7661995.52,7661995.52,7661995.52,-1.412080262,-1.412080262,-1.412080262,-1.4121,5.431400001,1,0,1262.358621,1939.287332,0.373365524,4029.678725,1988.107264,1392.654438,1939.139229,0.174022753,5076.291573,3428.169212,1327.506529,1939.21328,1.569659656,-208.4733061,0.236965577,208.4734407,0.199342771,53.11099999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.58272813055466, 0.582770700759404, 0.56418022406525, 0.59128564437511, 0.591152894993663, 0.53778979391229, 0.531502878646551, 0.566668767602637, 0.541870950004479]",0.531502879,0.591285644,0.5655,"[29.6, 29.6, 29.6, 28.8, 28.8, 26.4, 25.6, 25.6, 26.4]",25.6,29.6,27.8222,"[62.4, 60.8, 60.8, 60.8, 59.2, 57.6, 62.4, 60.8, 62.4]",57.6,62.4,60.8,4.37499999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.330099978,1,1,33163,33163,33163,33163,33163,84897.28,84897.28,84897.28,84897.28,84897.28,-4.829297432,-4.829297432,-4.829297432,-4.8293,5.6,5.6,5.6,5.6,2965.709785,-2152.832784,-276.6983609,15.51329999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.2515,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.83029998
HRH14450847,HE_10_13_L,1,1,2994941,2994941,2994941,2994941,2994941,7667048.96,7667048.96,7667048.96,7667048.96,7667048.96,-1.556966752,-1.556966752,-1.556966752,-1.557,11.34,1,0,1278.522806,1927.83865,0.233361444,4030.079454,1988.000361,1408.103522,1928.641628,0.075779935,5081.770412,3429.248721,1343.313164,1928.240139,-1.564599667,-207.3291454,-1.284764628,207.333126,0.157581509,44.63600001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.62192371914954, 0.543139040241909, 0.60326376662283, 0.567485462565408, 0.600486898306364, 0.591992933316608, 0.601831336331107, 0.600224388361103, 0.603611709588092]",0.54313904,0.621923719,0.5927,"[29.6, 26.4, 29.6, 26.4, 26.4, 26.4, 25.6, 26.4, 27.2]",25.6,29.6,27.1111,"[62.4, 64, 62.4, 60.8, 59.2, 62.4, 65.6, 60.8, 62.4]",59.2,65.6,62.2222,3.70239999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.587700019,1,1,33306,33306,33306,33306,33306,85263.36,85263.36,85263.36,85263.36,85263.36,-4.764104211,-4.764104211,-4.764104211,-4.7641,5.6,5.6,5.6,5.6,2938.221534,-2182.380208,-272.9630644,10.33240001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.7262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0761
HRH14450847,HE_10_14_L,1,1,2993924,2993924,2993924,2993924,2993924,7664445.44,7664445.44,7664445.44,7664445.44,7664445.44,-1.269392816,-1.269392816,-1.269392816,-1.2694,8.929899981,1,0,1274.666833,1915.976055,0.511489644,4030.180042,1987.649838,1404.438772,1916.83439,0.389426708,5085.287637,3433.04473,1339.552802,1916.405222,-1.564182246,-207.6351026,-1.373335299,207.6396443,0.122062936,56.07969998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.57252874180068, 0.568375583813122, 0.590289080276969, 0.560312940228464, 0.570081257826627, 0.578779934009399, 0.590932203236062, 0.573075103081443, 0.571716761277802]",0.56031294,0.590932203,0.5751,"[26.4, 25.6, 24.8, 26.4, 25.6, 25.6, 25.6, 27.2, 25.6]",24.8,27.2,25.8667,"[62.4, 64, 62.4, 62.4, 64, 62.4, 62.4, 60.8, 62.4]",60.8,64,62.5778,10.32669999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.462899979,1,1,32062,32062,32062,32062,32062,82078.72,82078.72,82078.72,82078.72,82078.72,-4.492466377,-4.492466377,-4.492466377,-4.4925,5.6,5.6,5.6,5.6,2909.488416,-2146.234221,-257.399363,9.653799993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.1233,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.38790002
HRH14450847,HE_9_14_L,1,1,2992120,2992120,2992120,2992120,2992120,7659827.2,7659827.2,7659827.2,7659827.2,7659827.2,-1.352680394,-1.352680394,-1.352680394,-1.3527,12.14199999,1,0,1273.228582,1920.499102,0.430662756,4029.265386,1987.488121,1398.212092,1924.045889,0.275536217,5078.147429,3431.132528,1335.720337,1922.272495,-1.542425897,-199.9736158,-5.674859972,200.0541203,0.155126539,55.67580002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.592964806136807, 0.566608089514534, 0.565369709738406, 0.611473351926038, 0.623699599867591, 0.610695891470117, 0.607218585113721, 0.603996274968935, 0.583900746504485]",0.56536971,0.6236996,0.5962,"[29.6, 24.8, 29.6, 29.6, 29.6, 29.6, 29.6, 28.8, 28.8]",24.8,29.6,28.8889,"[60.8, 62.4, 62.4, 62.4, 62.4, 60.8, 62.4, 60.8, 62.4]",60.8,62.4,61.8667,7.535799989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83609999,1,1,32101,32101,32101,32101,32101,82178.56,82178.56,82178.56,82178.56,82178.56,-4.648347166,-4.648347166,-4.648347166,-4.6483,5.6,5.6,5.6,5.6,2917.174518,-2145.755459,-266.3306743,11.9327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.8563,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4609
